docname,from,to,pre,keyword,post,pattern,...1,...2,file_id,article_id,sn,newspaper_name,year,month,day,page,edition,mod_id,URL,newspaper_state,file_id2,index
13813_1.txt,78,78,back to the county jail in topeka friday night . there has been talk enough in alma to warrant the,sheriff,in being cautious . with the two supposed principals in the murder in alma at the same time there was,sheriff,935,196093,13813,1,sn82016014,"The Topeka state journal (Topeka, Kansas)",1899,7,22,seq-1,ed-1,1,https://articleextractor.org/pages/13813/khi_jesse_ver01/sn82016014/1899/07/22/ed-1/seq-1/1,Kansas,13813_1,90
13823_0.txt,665,665,"and spivey was suspended for a third time in midair . there was a sudden jost- ling , and deputy",sheriff,"brannan and a few assistants rushed forward , cut the rope and dashed down the street with the prisoner .",sheriff,942,700724,13823,0,sn86092392,"Ceredo advance (Ceredo, W. Va.)",1903,10,7,seq-2,ed-1,1,https://articleextractor.org/pages/13823/wvu_moore_ver01/sn86092392/1903/10/07/ed-1/seq-2/1,West Virginia,13823_0,98
13824_0.txt,723,723,"whites- boro , texas , on the suspicion that he assaulted mrs . hart of that town , but the",sheriff's,posse cut him down resulted . c . d . ellis of new york drove his automobile into a locomotive,sheriff,943,694695,13824,0,sn85040705,"Northern Wisconsin advertiser (Wabeno, Wis.)",1903,8,20,seq-2,ed-1,1,https://articleextractor.org/pages/13824/whi_jarvey_ver01/sn85040705/1903/08/20/ed-1/seq-2/1,Wisconsin,13824_0,99
13828_0.txt,518,518,"permitted to take its course . almost without exception officers of the law , from the governors down to the",sheriffs,", use their utmost endeavors to prevent and check lynchings . the northern people are having frequent opportunities to prove",sheriff,946,64865,13828,0,sn89053684,"The Savannah morning news. (Savannah, Ga.)",1904,3,11,seq-4,ed-1,1,https://articleextractor.org/pages/13828/gu_holmes_ver01/sn89053684/1904/03/11/ed-1/seq-4/1,Georgia,13828_0,102
13830_0.txt,5,5,a hartford murder ex-,police,"commissioner shot by negro body servant . a big mob shouis , "" lynch himi "" wildly excited crowd a",police,948,440326,13830,0,sn85035720,"Perth Amboy evening news (Perth Amboy, N....)",1904,8,6,seq-6,ed-2,1,https://articleextractor.org/pages/13830/njr_allspice_ver02/sn85035720/1904/08/06/ed-2/seq-6/1,New Jersey,13830_0,104
13830_0.txt,57,57,"dis charge of assassin . hartford , conn . , aug . 6 . - henry osborne , a former",police,"commissioner and one of the leading business men of this city , was murdered by his former negro body servant",police,948,440326,13830,0,sn85035720,"Perth Amboy evening news (Perth Amboy, N....)",1904,8,6,seq-6,ed-2,1,https://articleextractor.org/pages/13830/njr_allspice_ver02/sn85035720/1904/08/06/ed-2/seq-6/1,New Jersey,13830_0,104
13830_0.txt,149,149,"fully a thousand persons , and as watson , heavily manacled , was con ducted down the steps to the",police,"patrol wagon the air resounded with cries of "" kill him ! "" and "" lynch him ! "" from",police,948,440326,13830,0,sn85035720,"Perth Amboy evening news (Perth Amboy, N....)",1904,8,6,seq-6,ed-2,1,https://articleextractor.org/pages/13830/njr_allspice_ver02/sn85035720/1904/08/06/ed-2/seq-6/1,New Jersey,13830_0,104
13830_0.txt,248,248,been seen here be fore and has hardly been duplicated under like circumstances in new eng land . at the,police,"station , which is located at the junction of three streets , the scene was even more striking , for",police,948,440326,13830,0,sn85035720,"Perth Amboy evening news (Perth Amboy, N....)",1904,8,6,seq-6,ed-2,1,https://articleextractor.org/pages/13830/njr_allspice_ver02/sn85035720/1904/08/06/ed-2/seq-6/1,New Jersey,13830_0,104
13830_0.txt,351,351,face to face with the crowd which seemed so anxious to avenge the mur der . when brought into the,police,station he was asked several questions and without hesitancy answered them . he said he killed mr . osborne .,police,948,440326,13830,0,sn85035720,"Perth Amboy evening news (Perth Amboy, N....)",1904,8,6,seq-6,ed-2,1,https://articleextractor.org/pages/13830/njr_allspice_ver02/sn85035720/1904/08/06/ed-2/seq-6/1,New Jersey,13830_0,104
13830_0.txt,425,425,"him . "" he then described in detail the kill ing , after which he was locked up and a",police,officer placed as a guard over him . mr . osborne was deliberately killed by watson out of revenge for,police,948,440326,13830,0,sn85035720,"Perth Amboy evening news (Perth Amboy, N....)",1904,8,6,seq-6,ed-2,1,https://articleextractor.org/pages/13830/njr_allspice_ver02/sn85035720/1904/08/06/ed-2/seq-6/1,New Jersey,13830_0,104
13831_1.txt,31,31,"a negro arrest ed early yesterday morning for beating a woman , is said to be a murderer and the",police,are holding him until the matter can be investigated . lindsay was arrested by patrolman farrell for beating lulla ceasar,police,950,65032,13831,1,sn89053684,"The Savannah morning news. (Savannah, Ga.)",1904,8,22,seq-8,ed-1,1,https://articleextractor.org/pages/13831/gu_inspector_ver01/sn89053684/1904/08/22/ed-1/seq-8/1,Georgia,13831_1,106
13831_1.txt,69,69,beating lulla ceasar at 4 o'clock in the morning . after the arrest was made it was reported to the,police,that lindsay was wanted for murder . no further in somewhere formation has yet been secured .,police,950,65032,13831,1,sn89053684,"The Savannah morning news. (Savannah, Ga.)",1904,8,22,seq-8,ed-1,1,https://articleextractor.org/pages/13831/gu_inspector_ver01/sn89053684/1904/08/22/ed-1/seq-8/1,Georgia,13831_1,106
13834_0.txt,105,105,"was the cause . a negro by the name of dixon , under very provoking circumstances , killed a popular",police,officer . the mob took dixon from jail and hung him and then ven its savageness in shooting into the,police,952,679180,13834,0,sn87093039,"The Leavenworth echo (Leavenworth, Wa...)",1904,3,18,seq-4,ed-1,1,https://articleextractor.org/pages/13834/wa_cedar_ver01/sn87093039/1904/03/18/ed-1/seq-4/1,Washington,13834_0,108
13839_0.txt,45,45,lynched on the bank of the river a short distance from the town . earlier in the night goodman shot,sheriff,"stegall , who attempting to arrest him for the was murder of a colored woman .",sheriff,956,488406,13839,0,sn87076843,"Perrysburg journal. (Perrysburg, Woo...)",1905,11,3,seq-2,ed-1,1,https://articleextractor.org/pages/13839/ohi_foxtrot_ver01/sn87076843/1905/11/03/ed-1/seq-2/1,Ohio,13839_0,112
13843_0.txt,52,52,race who had criminally assault ed a colored girl . the mob of colored men took the accused from the,sheriff,and strung him up to a tree and riddled him with bullets . the indignation of the blacks when one,sheriff,958,231223,13843,0,sn88065721,"Evening capital. (Annapolis, Md.)",1905,10,11,seq-2,ed-1,2,https://articleextractor.org/pages/13843/mdu_kensington_ver02/sn88065721/1905/10/11/ed-1/seq-2/2,Maryland,13843_0,115
13844_0.txt,44,44,". c . , december 26- news of a double lynching at barnwell , friday has been receivd here .",sheriff,creech has wired governor heyward that the affair was brutal murder ; that helpless prisoners were butenered in open daylight,sheriff,959,378383,13844,0,sn91068367,"The semi-weekly messenger (Wilmington, N.C...)",1905,12,29,seq-5,ed-1,1,https://articleextractor.org/pages/13844/ncu_green_ver01/sn91068367/1905/12/29/ed-1/seq-5/1,North Carolina,13844_0,116
13844_0.txt,134,134,out and shot to death with guns and pistols friday . the news of the lynching was sup pressed .,sheriff,creeck is preparing to make arrests and governor hey ward he will sustain the sheriff . announces,sheriff,959,378383,13844,0,sn91068367,"The semi-weekly messenger (Wilmington, N.C...)",1905,12,29,seq-5,ed-1,1,https://articleextractor.org/pages/13844/ncu_green_ver01/sn91068367/1905/12/29/ed-1/seq-5/1,North Carolina,13844_0,116
13844_0.txt,149,149,lynching was sup pressed . sheriff creeck is preparing to make arrests and governor hey ward he will sustain the,sheriff,. announces,sheriff,959,378383,13844,0,sn91068367,"The semi-weekly messenger (Wilmington, N.C...)",1905,12,29,seq-5,ed-1,1,https://articleextractor.org/pages/13844/ncu_green_ver01/sn91068367/1905/12/29/ed-1/seq-5/1,North Carolina,13844_0,116
13849_0.txt,24,24,"tree by a nebraska mob j . a . dowding , a jeweler at seward , is rescued by the",sheriff,. was guilty of assault he is seen in store with a neighbor's 10- year- old daughter- is 55 years,sheriff,965,357465,13849,0,2010270509,"The frontier. (O'Neill City, H...)",1905,9,7,seq-6,ed-1,1,https://articleextractor.org/pages/13849/nbu_keithsbear_ver02/2010270509/1905/09/07/ed-1/seq-6/1,Nebraska,13849_0,122
13849_0.txt,160,160,mob took dowding out and hung him to a tree for a few seconds . he was rescued by the,sheriff,. he insisted that the girl had asked him to examine her clothing for a cricket . later he was,sheriff,965,357465,13849,0,2010270509,"The frontier. (O'Neill City, H...)",1905,9,7,seq-6,ed-1,1,https://articleextractor.org/pages/13849/nbu_keithsbear_ver02/2010270509/1905/09/07/ed-1/seq-6/1,Nebraska,13849_0,122
13850_0.txt,63,63,"with the daughter of j . s . small , a white man . the elopement occurred yesterday , and",sheriff,james gould of pine bluff caught the couple at tamo on board a train . the girl was returned to,sheriff,968,621371,13850,0,sn85058130,The Salt Lake herald (Salt Lake City ...),1905,7,7,seq-3,ed-1,1,https://articleextractor.org/pages/13850/uuml_four_ver01/sn85058130/1905/07/07/ed-1/seq-3/1,Utah,13850_0,125
13857_0.txt,74,74,"er . at the request of john young , head waiter at the hotel jefferson , fleming was released by",sheriff,phil pot long enough to make the visit . he was then returned to the county jail fleming is in,sheriff,974,1795,13857,0,sn89051168,"Pine Bluff daily graphic. (Pine Bluff, Ark...)",1907,5,7,seq-8,ed-1,1,https://articleextractor.org/pages/13857/arhi_huskerdu_ver01/sn89051168/1907/05/07/ed-1/seq-8/1,Arkansas,13857_0,131
13861_0.txt,109,109,"citizens who sought a one- eyed negro named bill smith , charged with inciting garden to commit the crime .",sheriff,w . f . robertson spirited the man away from the okmulgee . jim mob and took him to johnson,sheriff,977,360719,13861,0,sn99021999,Omaha daily bee. (Omaha [Neb.]),1907,12,27,seq-2,ed-1,1,https://articleextractor.org/pages/13861/nbu_pound_ver01/sn99021999/1907/12/27/ed-1/seq-2/1,Nebraska,13861_0,134
13865_1.txt,188,188,wanted to lynch the up negro . a mob was at last formed and went to the jail . the,sheriff,", by the assistance and advice of judge pelham , drove the crowd away at the point of pistols ,",sheriff,980,58196,13865,1,sn83045462,"Evening star (Washington, D.C...)",1907,2,27,seq-2,ed-1,1,https://articleextractor.org/pages/13865/dlc_vizsla_ver02/sn83045462/1907/02/27/ed-1/seq-2/1,District of Columbia,13865_1,137
13866_0.txt,27,27,"a negro , was lynched at crisfield , md . , a few hours after he had crept up behind",policeman,john h . daugherty and shot dead . him,police,981,64325,13866,0,sn90052331,"Watson's weekly Jeffersonian (Atlanta, Ga.)",1907,8,8,seq-5,ed-1,1,https://articleextractor.org/pages/13866/gu_fornax_ver01/sn90052331/1907/08/08/ed-1/seq-5/1,Georgia,13866_0,138
13867_0.txt,57,57,". , because she interposed objections to the negro's attentions to her daughter . rudd was brought here wednesday by",sheriff,"grisson of white county to prevent a lynching . the negro was drunk , and called at the bolerjack home",sheriff,982,85632,13867,0,sn83025186,"Iowa state bystander (Des Moines, Iow...)",1909,12,17,seq-2,ed-1,1,https://articleextractor.org/pages/13867/iahi_ames_ver01/sn83025186/1909/12/17/ed-1/seq-2/1,Iowa,13867_0,139
13868_0.txt,40,40,"31 . -onex zime thomas and emile antoine , negroes , who were being brought to jail here by deputy",sheriffs,", were taken from the two officers late last night rie in this parish . and shot to death near",sheriff,983,181250,13868,0,sn92053934,"Rock Island Argus. (Rock Island, Il...)",1909,7,31,seq-9,ed-1,1,https://articleextractor.org/pages/13868/iune_heraldry_ver01/sn92053934/1909/07/31/ed-1/seq-9/1,Illinois,13868_0,140
13870_0.txt,14,14,cited forcontempt united states supreme court to punish tennesseans for a lynching .,sheriff,and deputy involved hamilton county officials permitted a negro to be taken from the jail in chattanooga and lynched- first,sheriff,984,1397,13870,0,sn89051213,"The Mena weekly star. (Mena, Ark.)",1909,5,27,seq-1,ed-1,1,https://articleextractor.org/pages/13870/arhi_electabuzz_ver01/sn89051213/1909/05/27/ed-1/seq-1/1,Arkansas,13870_0,141
13870_0.txt,110,110,will be enhanced by the number of defendants . the proceeding will take place in connection with the cases of,sheriff,"shipp and deputy sheriff gibson of hamilton county , tennessee , and of four other residents of that county named",sheriff,984,1397,13870,0,sn89051213,"The Mena weekly star. (Mena, Ark.)",1909,5,27,seq-1,ed-1,1,https://articleextractor.org/pages/13870/arhi_electabuzz_ver01/sn89051213/1909/05/27/ed-1/seq-1/1,Arkansas,13870_0,141
13870_0.txt,114,114,the number of defendants . the proceeding will take place in connection with the cases of sheriff shipp and deputy,sheriff,"gibson of hamilton county , tennessee , and of four other residents of that county named respectively williams nolan ,",sheriff,984,1397,13870,0,sn89051213,"The Mena weekly star. (Mena, Ark.)",1909,5,27,seq-1,ed-1,1,https://articleextractor.org/pages/13870/arhi_electabuzz_ver01/sn89051213/1909/05/27/ed-1/seq-1/1,Arkansas,13870_0,141
13870_0.txt,430,430,case was so comparatively insignificant as to practically leave the ent proceeding stand ing alone . in the cases of,sheriff,"shipp and deputy gibson , the court in effect declares that there may be contempt in failure of officers of",sheriff,984,1397,13870,0,sn89051213,"The Mena weekly star. (Mena, Ark.)",1909,5,27,seq-1,ed-1,1,https://articleextractor.org/pages/13870/arhi_electabuzz_ver01/sn89051213/1909/05/27/ed-1/seq-1/1,Arkansas,13870_0,141
13871_0.txt,13,13,"sentence shipp ready for washington , nov . 13 . - former",sheriff,"j . p . shipp of chattanooga , tenn . , and his five co- lefendants are in washington ready",sheriff,985,677295,13871,0,sn86072041,"The Wenatchee daily world (Wenatchee, Wash...)",1909,11,13,seq-1,ed-1,1,https://articleextractor.org/pages/13871/wa_american_ver02/sn86072041/1909/11/13/ed-1/seq-1/1,Washington,13871_0,142
13871_0.txt,82,82,". shipp's five associates are henry padgett , william mayes , jerimiah gibson , nick nolan and william collins .",sheriff,"shipp is a man past middle age , gray and sunburned , with a white mustache and imperial . he",sheriff,985,677295,13871,0,sn86072041,"The Wenatchee daily world (Wenatchee, Wash...)",1909,11,13,seq-1,ed-1,1,https://articleextractor.org/pages/13871/wa_american_ver02/sn86072041/1909/11/13/ed-1/seq-1/1,Washington,13871_0,142
13871_0.txt,177,177,"imposed by the highest tribunal is awaited with keen interest , partic the charge ularly in legal circles . against",sheriff,"shipp and his five deputies is that of conspiring to lynch the negro johnson , who had been given a",sheriff,985,677295,13871,0,sn86072041,"The Wenatchee daily world (Wenatchee, Wash...)",1909,11,13,seq-1,ed-1,1,https://articleextractor.org/pages/13871/wa_american_ver02/sn86072041/1909/11/13/ed-1/seq-1/1,Washington,13871_0,142
13871_0.txt,273,273,". the supreme court of the united states granted a stay of ten days in the execution , and the",sheriff,"thus being placed in the uncomfortable the position of disregarding either orders of the state , whose officer he was",sheriff,985,677295,13871,0,sn86072041,"The Wenatchee daily world (Wenatchee, Wash...)",1909,11,13,seq-1,ed-1,1,https://articleextractor.org/pages/13871/wa_american_ver02/sn86072041/1909/11/13/ed-1/seq-1/1,Washington,13871_0,142
13871_0.txt,354,354,"mob . broke into the jail , overpowered the night pailer and took the negro out to hang him .",sheriff,"shipp was not at the jail when the mob broke in , but hurried there as soon as he heard",sheriff,985,677295,13871,0,sn86072041,"The Wenatchee daily world (Wenatchee, Wash...)",1909,11,13,seq-1,ed-1,1,https://articleextractor.org/pages/13871/wa_american_ver02/sn86072041/1909/11/13/ed-1/seq-1/1,Washington,13871_0,142
13871_0.txt,419,419,"him and twenty of his deputies and the alleged lynch- , but this number was gradually ers reduced to the",sheriff,and five others .,sheriff,985,677295,13871,0,sn86072041,"The Wenatchee daily world (Wenatchee, Wash...)",1909,11,13,seq-1,ed-1,1,https://articleextractor.org/pages/13871/wa_american_ver02/sn86072041/1909/11/13/ed-1/seq-1/1,Washington,13871_0,142
13874_0.txt,1,1,,sheriff,"joseph f . shipp , nick nolan and luther williams , the three men who were sentenced to ninety days",sheriff,987,220397,13874,0,sn83004226,"The Big Sandy news (Louisa, Ky.)",1910,2,4,seq-2,ed-1,1,https://articleextractor.org/pages/13874/kyu_flamingo_ver01/sn83004226/1910/02/04/ed-1/seq-2/1,Kentucky,13874_0,144
13875_0.txt,26,26,"paris witnessed a demons of lynch law in the heart of the capital tration sunday , august 7 . a",police,man was about to arrest an apache in the boulevard sebastopol when the man fired at him with a rovolver,police,988,152842,13875,0,sn89055001,"The Parma herald. (Parma, Idaho)",1910,8,11,seq-3,ed-1,1,https://articleextractor.org/pages/13875/idhi_damascus_ver01/sn89055001/1910/08/11/ed-1/seq-3/1,Idaho,13875_0,145
13875_0.txt,52,52,an apache in the boulevard sebastopol when the man fired at him with a rovolver . the bullet wounded the,policeman,"and killed a man passing on the street . a crowd speedily gathered , seized apache and hanged him to",police,988,152842,13875,0,sn89055001,"The Parma herald. (Parma, Idaho)",1910,8,11,seq-3,ed-1,1,https://articleextractor.org/pages/13875/idhi_damascus_ver01/sn89055001/1910/08/11/ed-1/seq-3/1,Idaho,13875_0,145
13877_0.txt,103,103,", after being many hours on the way . the break ing down of an engine delayed their arrival .",sheriff,"mathis , with a scanty force of volunteers he could muster had guarded the frail structure in which the negroes",sheriff,989,344413,13877,0,sn85053090,"The Ekalaka eagle (Ekalaka, Mont.)",1910,1,21,seq-6,ed-1,1,https://articleextractor.org/pages/13877/mthi_dollyvarden_ver01/sn85053090/1910/01/21/ed-1/seq-6/1,Montana,13877_0,146
13880_0.txt,160,160,", because the slightest mov against the negro prisoners would have resulted in a fierce clash between the races .",sheriff,mccarthy and a squad of deputies stood guard in front of the jail during the night . they paid no,sheriff,991,62911,13880,0,sn89053204,"Americus times-recorder (Americus, Ga.)",1911,2,17,seq-1,ed-1,1,https://articleextractor.org/pages/13880/gu_bootes_ver01/sn89053204/1911/02/17/ed-1/seq-1/1,Georgia,13880_0,148
