...1,filename,sentence,file_id2,newspaper_name,newspaper_state,date,year,month,day,page,edition,mod_id,unnamed_0,file_id,article_id,sn,filepath,url2
82948,18683_0.txt,Soldiers and police in Lexington,18683_0,"The Era-leader (Franklinton, La...)",Louisiana,1920-02-12,1920,2,12,seq-1,ed-1,1,5068,18683,0,sn88064305,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18683_0.txt,https://articleextractor.org/pages/18683/lu_forge_ver01/sn88064305/1920/02/12/ed-1/seq-1/0?user_id=6
128994,86629_0.txt,"and hearts open while you are young.""",86629_0,"The Colorado statesman (Denver, Colo.)",Colorado,1920-02-21,1920,2,21,seq-1,ed-1,2,1208,86629,0,sn83025514,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86629_0.txt,https://articleextractor.org/pages/86629/cohi_hamilton_ver01/sn83025514/1920/02/21/ed-1/seq-1/0?user_id=6
132969,86817_0.txt,NEGRO HATER DEFENDANT,86817_0,NA,Nebraska,1920-02-26,1920,2,26,seq-3,ed-1,1,7662,86817,0,00225879,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86817_0.txt,https://articleextractor.org/pages/86817/nbu_indescribablebeast_ver01/00225879/2/26/ed-1/seq-3/1/1920/02/26/ed-1/seq-3/0?user_id=6
20135,8785_0.txt,Lexington Grand Jury,8785_0,"The Ogden standard (Ogden City, Utah) 1913-1920",Utah,1920-02-27,1920,2,27,seq-5,ed-1,1,11713,8785,0,sn85058396,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/8785_0.txt,https://articleextractor.org/pages/8785/uuml_julich_ver01/sn85058396/1920/02/27/ed-1/seq-5/0?user_id=6
89633,19041_0.txt,attacking a white teacher. The mob,19041_0,"The Lakeland evening telegram. (Lakeland, Fla.)",Florida,1920-03-02,1920,3,2,seq-1,ed-1,1,2548,19041,0,sn95047222,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19041_0.txt,https://articleextractor.org/pages/19041/fu_gainesville_ver01/sn95047222/1920/03/02/ed-1/seq-1/0?user_id=6
133427,86823_0.txt,Firmly Courageous Action.,86823_0,NA,Nebraska,1920-03-04,1920,3,4,seq-2,ed-1,1,7663,86823,0,00225879,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86823_0.txt,https://articleextractor.org/pages/86823/nbu_indescribablebeast_ver01/00225879/3/4/ed-1/seq-2/1/1920/03/04/ed-1/seq-2/0?user_id=6
133441,86823_1.txt,"A Few More"" Regulars.""",86823_1,NA,Nebraska,1920-03-04,1920,3,4,seq-2,ed-1,1,7664,86823,1,00225879,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86823_1.txt,https://articleextractor.org/pages/86823/nbu_indescribablebeast_ver01/00225879/3/4/ed-1/seq-2/1/1920/03/04/ed-1/seq-2/0?user_id=6
133454,86823_2.txt,EDITORIAL ECHOES,86823_2,NA,Nebraska,1920-03-04,1920,3,4,seq-2,ed-1,1,7665,86823,2,00225879,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86823_2.txt,https://articleextractor.org/pages/86823/nbu_indescribablebeast_ver01/00225879/3/4/ed-1/seq-2/1/1920/03/04/ed-1/seq-2/0?user_id=6
91608,19107_0.txt,The new Republican governor of,19107_0,"Grand Forks herald (Grand Forks, N....)",North Dakota,1920-03-05,1920,3,5,seq-2,ed-1,1,8729,19107,0,sn85042414,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19107_0.txt,https://articleextractor.org/pages/19107/ndhi_hebron_ver01/sn85042414/1920/03/05/ed-1/seq-2/0?user_id=6
84019,18739_0.txt,surrounding counties because of his,18739_0,"Kentucky Irish American. (Louisville, Ky.)",Kentucky,1920-03-06,1920,3,6,seq-1,ed-1,1,4678,18739,0,sn86069180,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18739_0.txt,https://articleextractor.org/pages/18739/kyu_aluminum_ver01/sn86069180/1920/03/06/ed-1/seq-1/0?user_id=6
93988,19235_0.txt,"S. C., in a personal altrecation, Eli Blakely,",19235_0,"Cayton's weekly (Seattle, Wash.)",Washington,1920-03-06,1920,3,6,seq-2,ed-1,1,12757,19235,0,sn87093353,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19235_0.txt,https://articleextractor.org/pages/19235/wa_elm_ver01/sn87093353/1920/03/06/ed-1/seq-2/0?user_id=6
139719,87068_0.txt,THEONLY WAY?,87068_0,"Phoenix tribune (Phoenix, Ariz.)",Arizona,1920-03-06,1920,3,6,seq-4,ed-1,1,1007,87068,0,sn96060881,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87068_0.txt,https://articleextractor.org/pages/87068/az_campfiregoneout_ver03/sn96060881/1920/03/06/ed-1/seq-4/0?user_id=6
133470,86824_0.txt,WILL UNITED STATES,86824_0,NA,Nebraska,1920-03-18,1920,3,18,seq-1,ed-1,1,7666,86824,0,00225879,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86824_0.txt,https://articleextractor.org/pages/86824/nbu_indescribablebeast_ver01/00225879/3/18/ed-1/seq-1/1/1920/03/18/ed-1/seq-1/0?user_id=6
139679,87067_0.txt,TIME TO DELIVER,87067_0,"Phoenix tribune (Phoenix, Ariz.)",Arizona,1920-03-27,1920,3,27,seq-7,ed-1,1,1008,87067,0,sn96060881,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87067_0.txt,https://articleextractor.org/pages/87067/az_campfiregoneout_ver03/sn96060881/1920/03/27/ed-1/seq-7/0?user_id=6
108163,19863_0.txt,NEGRO IS LYNCHED,19863_0,"The Topeka state journal (Topeka, Kansas)",Kansas,1920-03-30,1920,3,30,seq-1,ed-1,1,4083,19863,0,sn82016014,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19863_0.txt,https://articleextractor.org/pages/19863/khi_arbuckle_ver02/sn82016014/1920/03/30/ed-1/seq-1/0?user_id=6
122408,86312_0.txt,NEGRO IS LYNCHED,86312_0,"The Cordova daily times (Cordova, Alaska)",Alaska,1920-03-30,1920,3,30,seq-8,ed-1,1,112,86312,0,sn86072239,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86312_0.txt,https://articleextractor.org/pages/86312/ak_finwhale_ver01/sn86072239/1920/03/30/ed-1/seq-8/0?user_id=6
128805,86622_0.txt,MOB IN KENTUCKY,86622_0,"East Oregonian : E.O. (Pendleton, OR)",Oregon,1920-03-30,1920,3,30,seq-1,ed-1,2,10184,86622,0,sn88086023,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86622_0.txt,https://articleextractor.org/pages/86622/oru_cooper_ver01/sn88086023/1920/03/30/ed-1/seq-1/0?user_id=6
138498,87031_0.txt,KENTUCKY MOB RUSHES OFFICERS,87031_0,"Casper daily tribune (Casper, Wyo.)",Wyoming,1920-03-30,1920,3,30,seq-1,ed-1,1,13641,87031,0,sn86072160,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87031_0.txt,https://articleextractor.org/pages/87031/wyu_frannie_ver01/sn86072160/1920/03/30/ed-1/seq-1/0?user_id=6
104911,19707_0.txt,But for the Sheriff of New,19707_0,"The Adair County news (Columbia, Ky.)",Kentucky,1920-03-31,1920,3,31,seq-7,ed-1,1,4749,19707,0,sn86069496,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19707_0.txt,https://articleextractor.org/pages/19707/kyu_dubnium_ver01/sn86069496/1920/03/31/ed-1/seq-7/0?user_id=6
83021,18695_0.txt,y Associated Press),18695_0,"Tonopah daily bonanza (Tonopah, Nev.)",Nevada,1920-04-02,1920,4,2,seq-4,ed-1,1,9216,18695,0,sn86076142,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18695_0.txt,https://articleextractor.org/pages/18695/nvln_beatty_ver02/sn86076142/1920/04/02/ed-1/seq-4/0?user_id=6
93993,19236_0.txt,"Spartanburg, S. C., April 2.-",19236_0,"The Rock Island Argus and daily union. (Rock Island, Il...)",Illinois,1920-04-02,1920,4,2,seq-1,ed-1,1,3776,19236,0,sn92053933,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19236_0.txt,https://articleextractor.org/pages/19236/iune_feature_ver01/sn92053933/1920/04/02/ed-1/seq-1/0?user_id=6
45963,14670_0.txt,KENTUCKIANS LYNCH A NEGRO,14670_0,"Wausau pilot (Wausau, Wis.)",Wisconsin,1920-04-06,1920,4,6,seq-6,ed-1,1,13011,14670,0,sn85040749,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/14670_0.txt,https://articleextractor.org/pages/14670/whi_bowtruckle_ver02/sn85040749/1920/04/06/ed-1/seq-6/0?user_id=6
44032,14603_0.txt,"George Robertson, negro, was taken",14603_0,"Grant County herald (Lancaster, Wis.)",Wisconsin,1920-04-07,1920,4,7,seq-6,ed-1,1,13312,14603,0,sn85033133,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/14603_0.txt,https://articleextractor.org/pages/14603/whi_kenyon_ver01/sn85033133/1920/04/07/ed-1/seq-6/0?user_id=6
94013,19242_0.txt,"NEW YORK, N. Y., April 4.- In",19242_0,"The Tulsa star (Tulsa, Okla.)",Oklahoma,1920-04-10,1920,4,10,seq-1,ed-1,1,10034,19242,0,sn86064118,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19242_0.txt,https://articleextractor.org/pages/19242/okhi_delaware_ver01/sn86064118/1920/04/10/ed-1/seq-1/0?user_id=6
104589,19670_0.txt,PULLED BY WOMEN,19670_0,"Free trader-journal and Ottawa fair dealer. (Ottawa, Ill.)",Illinois,1920-04-14,1920,4,14,seq-5,ed-1,1,4006,19670,0,sn92053241,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19670_0.txt,https://articleextractor.org/pages/19670/iune_headline_ver02/sn92053241/1920/04/14/ed-1/seq-5/0?user_id=6
91623,19111_0.txt,( Special United Press Wire.),19111_0,"The Butte daily bulletin (Butte, Mont.)",Montana,1920-04-20,1920,4,20,seq-1,ed-1,1,7364,19111,0,sn83045085,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19111_0.txt,https://articleextractor.org/pages/19111/mthi_moose_ver01/sn83045085/1920/04/20/ed-1/seq-1/0?user_id=6
19839,8783_0.txt,By The Associated Press.,8783_0,"The Corpus Christi caller (Corpus Christi,...)",Texas,1920-04-23,1920,4,23,seq-1,ed-1,1,11595,8783,0,sn86071134,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/8783_0.txt,https://articleextractor.org/pages/8783/txdn_kenya_ver01/sn86071134/1920/04/23/ed-1/seq-1/0?user_id=6
82901,18675_0.txt,used,18675_0,"The Dallas express (Dallas, Tex.)",Texas,1920-04-24,1920,4,24,seq-1,ed-1,1,11205,18675,0,sn83025779,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18675_0.txt,https://articleextractor.org/pages/18675/txdn_audi_ver01/sn83025779/1920/04/24/ed-1/seq-1/0?user_id=6
19610,8776_0.txt,Joe Lynch K.O.'s K.O.'s,8776_0,"The evening world (New York, N.Y.)",New York,1920-04-30,1920,4,30,seq-30,ed-1,1,9158,8776,0,sn83030193,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/8776_0.txt,https://articleextractor.org/pages/8776/nn_margalef_ver01/sn83030193/1920/04/30/ed-1/seq-30/0?user_id=6
83040,18701_0.txt,Mob Fails to Lynch.,18701_0,"The Aberdeen weekly (Aberdeen, Miss.)",Mississippi,1920-04-30,1920,4,30,seq-6,ed-1,1,7123,18701,0,sn86074011,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18701_0.txt,https://articleextractor.org/pages/18701/msar_junebug_ver01/sn86074011/1920/04/30/ed-1/seq-6/0?user_id=6
83047,18701_1.txt,Lynching Feared.,18701_1,"The Aberdeen weekly (Aberdeen, Miss.)",Mississippi,1920-04-30,1920,4,30,seq-6,ed-1,1,7124,18701,1,sn86074011,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18701_1.txt,https://articleextractor.org/pages/18701/msar_junebug_ver01/sn86074011/1920/04/30/ed-1/seq-6/0?user_id=6
139867,87074_0.txt,JAILED FOR SELLING,87074_0,"Phoenix tribune (Phoenix, Ariz.)",Arizona,1920-05-01,1920,5,1,seq-1,ed-1,1,1009,87074,0,sn96060881,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87074_0.txt,https://articleextractor.org/pages/87074/az_campfiregoneout_ver03/sn96060881/1920/05/01/ed-1/seq-1/0?user_id=6
91632,19112_0.txt,"min J. Workman, 16 years old, of",19112_0,"El Paso herald. (El Paso, Tex.)",Texas,1920-05-28,1920,5,28,seq-2,ed-1,1,11435,19112,0,sn88084272,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19112_0.txt,https://articleextractor.org/pages/19112/txdn_fiji_ver01/sn88084272/1920/05/28/ed-1/seq-2/0?user_id=6
139666,87066_0.txt,TEXANS INTRODUCE,87066_0,"Phoenix tribune (Phoenix, Ariz.)",Arizona,1920-06-05,1920,6,5,seq-1,ed-1,1,1010,87066,0,sn96060881,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87066_0.txt,https://articleextractor.org/pages/87066/az_campfiregoneout_ver03/sn96060881/1920/06/05/ed-1/seq-1/0?user_id=6
37908,14379_0.txt,LYNCHING LEAVES 4,14379_0,"The log cabin Democrat (Conway, Ark.) 1908-current",Arkansas,1920-06-16,1920,6,16,seq-1,ed-1,1,455,14379,0,sn85033000,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/14379_0.txt,https://articleextractor.org/pages/14379/arhi_bulbasaur_ver01/sn85033000/1920/06/16/ed-1/seq-1/0?user_id=6
82940,18681_0.txt,morning to patrol the streets following,18681_0,"The Madison daily leader (Madison, S.D.)",South Dakota,1920-06-16,1920,6,16,seq-1,ed-1,1,10596,18681,0,sn99062034,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18681_0.txt,https://articleextractor.org/pages/18681/sdhi_ibiza_ver01/sn99062034/1920/06/16/ed-1/seq-1/0?user_id=6
129179,86633_0.txt,DULUTH LYNCHES THREE NEGROES,86633_0,"Casper daily tribune (Casper, Wyo.)",Wyoming,1920-06-16,1920,6,16,seq-1,ed-1,2,13648,86633,0,sn86072160,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86633_0.txt,https://articleextractor.org/pages/86633/wyu_frannie_ver01/sn86072160/1920/06/16/ed-1/seq-1/0?user_id=6
129208,86633_1.txt,TEN MORE NEGROES,86633_1,"Casper daily tribune (Casper, Wyo.)",Wyoming,1920-06-16,1920,6,16,seq-1,ed-1,2,13652,86633,1,sn86072160,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86633_1.txt,https://articleextractor.org/pages/86633/wyu_frannie_ver01/sn86072160/1920/06/16/ed-1/seq-1/0?user_id=6
129225,86633_2.txt,SPECIAL GRAND JURY,86633_2,"Casper daily tribune (Casper, Wyo.)",Wyoming,1920-06-16,1920,6,16,seq-1,ed-1,2,13653,86633,2,sn86072160,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86633_2.txt,https://articleextractor.org/pages/86633/wyu_frannie_ver01/sn86072160/1920/06/16/ed-1/seq-1/0?user_id=6
129233,86633_3.txt,""" Petticoat Rule"" in Jackson Hole",86633_3,"Casper daily tribune (Casper, Wyo.)",Wyoming,1920-06-16,1920,6,16,seq-1,ed-1,2,13650,86633,3,sn86072160,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86633_3.txt,https://articleextractor.org/pages/86633/wyu_frannie_ver01/sn86072160/1920/06/16/ed-1/seq-1/0?user_id=6
49184,16825_0.txt,Lynching Not Subject,16825_0,"The Birmingham age-herald (Birmingham, Ala...)",Alabama,1920-06-17,1920,6,17,seq-4,ed-1,1,803,16825,0,sn85038485,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/16825_0.txt,https://articleextractor.org/pages/16825/au_carver_ver01/sn85038485/1920/06/17/ed-1/seq-4/0?user_id=6
49252,16825_1.txt,Attention should be called to the fact,16825_1,"The Birmingham age-herald (Birmingham, Ala...)",Alabama,1920-06-17,1920,6,17,seq-4,ed-1,1,805,16825,1,sn85038485,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/16825_1.txt,https://articleextractor.org/pages/16825/au_carver_ver01/sn85038485/1920/06/17/ed-1/seq-4/0?user_id=6
122416,86314_0.txt,QUIET AGAIN REIGNS,86314_0,"The Cordova daily times (Cordova, Alaska)",Alaska,1920-06-17,1920,6,17,seq-1,ed-1,1,115,86314,0,sn86072239,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86314_0.txt,https://articleextractor.org/pages/86314/ak_finwhale_ver01/sn86072239/1920/06/17/ed-1/seq-1/0?user_id=6
138505,87033_0.txt,ARRESTS SAID,87033_0,"Casper daily tribune (Casper, Wyo.)",Wyoming,1920-06-17,1920,6,17,seq-1,ed-1,1,13654,87033,0,sn86072160,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87033_0.txt,https://articleextractor.org/pages/87033/wyu_frannie_ver01/sn86072160/1920/06/17/ed-1/seq-1/0?user_id=6
20513,8796_0.txt,Duluth Lynching Mob,8796_0,"Grand Forks herald (Grand Forks, N....)",North Dakota,1920-06-22,1920,6,22,seq-6,ed-1,1,8730,8796,0,sn85042414,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/8796_0.txt,https://articleextractor.org/pages/8796/ndhi_hebron_ver01/sn85042414/1920/06/22/ed-1/seq-6/0?user_id=6
123074,86365_0.txt,NEGRO CONFESSES TO,86365_0,"The Cordova daily times (Cordova, Alaska)",Alaska,1920-06-22,1920,6,22,seq-1,ed-1,1,116,86365,0,sn86072239,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86365_0.txt,https://articleextractor.org/pages/86365/ak_finwhale_ver01/sn86072239/1920/06/22/ed-1/seq-1/0?user_id=6
49266,16827_0.txt,MINISTERS PASS,16827_0,"The Birmingham age-herald (Birmingham, Ala...)",Alabama,1920-06-23,1920,6,23,seq-5,ed-1,1,806,16827,0,sn85038485,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/16827_0.txt,https://articleextractor.org/pages/16827/au_carver_ver01/sn85038485/1920/06/23/ed-1/seq-5/0?user_id=6
104915,19708_0.txt,John,19708_0,"The news scimitar. (Memphis, Tenn.)",Tennessee,1920-06-24,1920,6,24,seq-2,ed-1,1,10889,19708,0,sn98069867,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19708_0.txt,https://articleextractor.org/pages/19708/tu_dinah_ver01/sn98069867/1920/06/24/ed-1/seq-2/0?user_id=6
49310,16828_0.txt,FED UP,16828_0,"The Birmingham age-herald (Birmingham, Ala...)",Alabama,1920-06-25,1920,6,25,seq-4,ed-1,1,807,16828,0,sn85038485,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/16828_0.txt,https://articleextractor.org/pages/16828/au_carver_ver01/sn85038485/1920/06/25/ed-1/seq-4/0?user_id=6
105764,19752_0.txt,The lynching grew out of an at,19752_0,"The Topeka state journal (Topeka, Kansas)",Kansas,1920-06-29,1920,6,29,seq-6,ed-1,1,4084,19752,0,sn82016014,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19752_0.txt,https://articleextractor.org/pages/19752/khi_arbuckle_ver02/sn82016014/1920/06/29/ed-1/seq-6/0?user_id=6
20335,8787_0.txt,OHIO,8787_0,"The Topeka state journal (Topeka, Kansas)",Kansas,1920-07-03,1920,7,3,seq-1,ed-1,1,4085,8787,0,sn82016014,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/8787_0.txt,https://articleextractor.org/pages/8787/khi_arbuckle_ver02/sn82016014/1920/07/03/ed-1/seq-1/0?user_id=6
94009,19241_0.txt,their laborers to remain here. But nothing,19241_0,"Cayton's weekly (Seattle, Wash.)",Washington,1920-07-03,1920,7,3,seq-1,ed-1,1,12758,19241,0,sn87093353,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19241_0.txt,https://articleextractor.org/pages/19241/wa_elm_ver01/sn87093353/1920/07/03/ed-1/seq-1/0?user_id=6
129155,86632_0.txt,NEGRO LYNCHED,86632_0,"Hickory daily record (Hickory, N.C.)",North Carolina,1920-07-07,1920,7,7,seq-1,ed-1,2,7969,86632,0,sn91068423,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86632_0.txt,https://articleextractor.org/pages/86632/ncu_deer_ver01/sn91068423/1920/07/07/ed-1/seq-1/0?user_id=6
36372,14295_0.txt,Protest Lynching,14295_0,"Arizona republican (Phoenix, Ariz.)",Arizona,1920-07-08,1920,7,8,seq-1,ed-1,1,1143,14295,0,sn84020558,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/14295_0.txt,https://articleextractor.org/pages/14295/az_locoweed_ver01/sn84020558/1920/07/08/ed-1/seq-1/0?user_id=6
36392,14295_1.txt,Negro Taken From,14295_1,"Arizona republican (Phoenix, Ariz.)",Arizona,1920-07-08,1920,7,8,seq-1,ed-1,1,1144,14295,1,sn84020558,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/14295_1.txt,https://articleextractor.org/pages/14295/az_locoweed_ver01/sn84020558/1920/07/08/ed-1/seq-1/0?user_id=6
50170,16885_0.txt,NEGRO LYNCHED.,16885_0,"Pine Bluff daily graphic. (Pine Bluff, Ark...)",Arkansas,1920-07-08,1920,7,8,seq-4,ed-1,1,715,16885,0,sn89051168,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/16885_0.txt,https://articleextractor.org/pages/16885/arhi_littlefeat_ver01/sn89051168/1920/07/08/ed-1/seq-4/0?user_id=6
103855,19656_0.txt,"NEGROES LYNCHED,",19656_0,"The evening world (New York, N.Y.)",New York,1920-07-08,1920,7,8,seq-1,ed-1,1,9163,19656,0,sn83030193,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19656_0.txt,https://articleextractor.org/pages/19656/nn_margalef_ver01/sn83030193/1920/07/08/ed-1/seq-1/0?user_id=6
