docname,from,to,pre,keyword,post,pattern,...1,file_id,article_id,sn,newspaper_name,year,month,day,page,edition,mod_id,URL,newspaper_state,filepath
13769_0.txt,420,420,all that . was heard from him by those outside of the crowd . immediately about him . the poor,girl,is in a fair to recovery . way,girl,650,13769,0,sn85026213,Sunday dispatch (New York [N.Y.]) 1861-1863,1863,6,28,seq-6,ed-1,1,http://localhost:62222/pages/13769/dlc_dunbar_ver01/sn85026213/1863/06/28/ed-1/seq-6/1,New York,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13769_0.txt
13774_0.txt,11,11,jast the dark side of life . e two young,girls,ruined at eas albany a mother and a brother take the law in their own hands lynch law threatened the,girl,651,13774,0,sn85026214,New York dispatch (New York [N.Y.]),1865,7,16,seq-6,ed-1,1,http://localhost:62222/pages/13774/dlc_dunbar_ver01/sn85026214/1865/07/16/ed-1/seq-6/1,New York,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13774_0.txt
13774_0.txt,76,76,"of a person in the police or art room . it appears that on the 7th inst . , two",girls,", named ann and bridget burns , went to the woods , a short distance from their horne , to",girl,651,13774,0,sn85026214,New York dispatch (New York [N.Y.]),1865,7,16,seq-6,ed-1,1,http://localhost:62222/pages/13774/dlc_dunbar_ver01/sn85026214/1865/07/16/ed-1/seq-6/1,New York,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13774_0.txt
13774_0.txt,156,156,"was publicly krown , lewis major , aged 46 years , and his son were arrested and recognized by the",girls,as two of their assailar cs . this afternoon they were taken before the police magistrate for a preliminary examination,girl,651,13774,0,sn85026214,New York dispatch (New York [N.Y.]),1865,7,16,seq-6,ed-1,1,http://localhost:62222/pages/13774/dlc_dunbar_ver01/sn85026214/1865/07/16/ed-1/seq-6/1,New York,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13774_0.txt
13774_0.txt,189,189,"before the police magistrate for a preliminary examination , but these proceedings had ecarcely pened when a brother of the",girls,"shot the elde et major twice , in the arm and leg . the moth r of the girls followed",girl,651,13774,0,sn85026214,New York dispatch (New York [N.Y.]),1865,7,16,seq-6,ed-1,1,http://localhost:62222/pages/13774/dlc_dunbar_ver01/sn85026214/1865/07/16/ed-1/seq-6/1,New York,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13774_0.txt
13774_0.txt,208,208,"the girls shot the elde et major twice , in the arm and leg . the moth r of the",girls,followed up the attack by string major a heavy blow with a hatchet upon the head . young burns and,girl,651,13774,0,sn85026214,New York dispatch (New York [N.Y.]),1865,7,16,seq-6,ed-1,1,http://localhost:62222/pages/13774/dlc_dunbar_ver01/sn85026214/1865/07/16/ed-1/seq-6/1,New York,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13774_0.txt
13774_0.txt,340,340,greenbush was the scene of great excitement yesterday . we have given before an account of the rape of two,girls,in that neighbor hood by four ruffians . the girls were out in the field picking berries last friday afternoon,girl,651,13774,0,sn85026214,New York dispatch (New York [N.Y.]),1865,7,16,seq-6,ed-1,1,http://localhost:62222/pages/13774/dlc_dunbar_ver01/sn85026214/1865/07/16/ed-1/seq-6/1,New York,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13774_0.txt
13774_0.txt,350,350,have given before an account of the rape of two girls in that neighbor hood by four ruffians . the,girls,"were out in the field picking berries last friday afternoon , when they were cruelly beaten and outraged by four",girl,651,13774,0,sn85026214,New York dispatch (New York [N.Y.]),1865,7,16,seq-6,ed-1,1,http://localhost:62222/pages/13774/dlc_dunbar_ver01/sn85026214/1865/07/16/ed-1/seq-6/1,New York,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13774_0.txt
13774_0.txt,469,469,"and his son , sitting beside each other , near the justice , patrick burns , a brother of the",girls,", appeared at the door . he was armed with a revolver and knife , and had i come with",girl,651,13774,0,sn85026214,New York dispatch (New York [N.Y.]),1865,7,16,seq-6,ed-1,1,http://localhost:62222/pages/13774/dlc_dunbar_ver01/sn85026214/1865/07/16/ed-1/seq-6/1,New York,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13774_0.txt
13774_0.txt,610,610,"work he had determined to accomplish . to add to the frenzied crowd , the moth . er of the",girls,"now made her appearance , as an accomplice of her son in the work of vengeance . the two then",girl,651,13774,0,sn85026214,New York dispatch (New York [N.Y.]),1865,7,16,seq-6,ed-1,1,http://localhost:62222/pages/13774/dlc_dunbar_ver01/sn85026214/1865/07/16/ed-1/seq-6/1,New York,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13774_0.txt
13774_0.txt,935,935,"they could find him . he was arrested , as also mrs . burns , the mother of the unfortunate",girls,", and her son and the two majors , were taken to troy at 7 o'clock . the mother of",girl,651,13774,0,sn85026214,New York dispatch (New York [N.Y.]),1865,7,16,seq-6,ed-1,1,http://localhost:62222/pages/13774/dlc_dunbar_ver01/sn85026214/1865/07/16/ed-1/seq-6/1,New York,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13774_0.txt
13774_0.txt,957,957,"and her son and the two majors , were taken to troy at 7 o'clock . the mother of the",girls,"was in so crazed a state that it was deemed necessary to handcuff her , and even then she had",girl,651,13774,0,sn85026214,New York dispatch (New York [N.Y.]),1865,7,16,seq-6,ed-1,1,http://localhost:62222/pages/13774/dlc_dunbar_ver01/sn85026214/1865/07/16/ed-1/seq-6/1,New York,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13774_0.txt
13774_0.txt,997,997,"had to be placed in a cart and held by three men , patrick burns , the brother of the",girls,", was accompanied to the depot by another sister , who seemed fairly heartsick ; and her weary lamentations ,",girl,651,13774,0,sn85026214,New York dispatch (New York [N.Y.]),1865,7,16,seq-6,ed-1,1,http://localhost:62222/pages/13774/dlc_dunbar_ver01/sn85026214/1865/07/16/ed-1/seq-6/1,New York,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13774_0.txt
13774_0.txt,1146,1146,"the family were anffering . the mother and brother , who sought to vindicate by force the good name of",daughters,"and sisters , were borne to the same prison with the wretches who had deliberately plotted and executed a hellish",daughter,651,13774,0,sn85026214,New York dispatch (New York [N.Y.]),1865,7,16,seq-6,ed-1,1,http://localhost:62222/pages/13774/dlc_dunbar_ver01/sn85026214/1865/07/16/ed-1/seq-6/1,New York,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13774_0.txt
13774_0.txt,1272,1272,"seems impossible human nature could become so debased- that the two together could deliberately execute , upon two in nccent",girls,", a crime so shocking to every sense of humanity . we learn that the elder major was formerly an",girl,651,13774,0,sn85026214,New York dispatch (New York [N.Y.]),1865,7,16,seq-6,ed-1,1,http://localhost:62222/pages/13774/dlc_dunbar_ver01/sn85026214/1865/07/16/ed-1/seq-6/1,New York,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13774_0.txt
13774_0.txt,1353,1353,"has a bad reputation for morals , having been caught in bed , not long since , with another man's",wife,", in poughkeepsie , by the husband of the woman . the son is known as a bounty- jumper ,",wife,651,13774,0,sn85026214,New York dispatch (New York [N.Y.]),1865,7,16,seq-6,ed-1,1,http://localhost:62222/pages/13774/dlc_dunbar_ver01/sn85026214/1865/07/16/ed-1/seq-6/1,New York,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13774_0.txt
13774_0.txt,1363,1363,"in bed , not long since , with another man's wife , in poughkeepsie , by the husband of the",woman,". the son is known as a bounty- jumper , and a fellow of low habita and base associations .",woman,651,13774,0,sn85026214,New York dispatch (New York [N.Y.]),1865,7,16,seq-6,ed-1,1,http://localhost:62222/pages/13774/dlc_dunbar_ver01/sn85026214/1865/07/16/ed-1/seq-6/1,New York,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13774_0.txt
13774_0.txt,1419,1419,"against them , and the entire community believe them guilty . nothing can be said against the character of the",girls,they so cruelly raged . out,girl,651,13774,0,sn85026214,New York dispatch (New York [N.Y.]),1865,7,16,seq-6,ed-1,1,http://localhost:62222/pages/13774/dlc_dunbar_ver01/sn85026214/1865/07/16/ed-1/seq-6/1,New York,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13774_0.txt
13778_0.txt,39,39,"wrightsville . in southern illinois , night . chas . e . mcauliffe , a monday physican , invited his",wife,"and her brother , mr . heavener , into his drug store , and after drinking with heavener shot him",wife,3573,13778,0,sn84022149,"The Cheyenne daily leader (Cheyenne, Wyo.) 1870-1884",1879,2,6,seq-1,ed-1,1,http://localhost:62222/pages/13778/wyu_baggs_ver01/sn84022149/1879/02/06/ed-1/seq-1/1,Wyoming,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13778_0.txt
13781_0.txt,89,89,"in this state , one tar- pey , an irishma , assaulted mrs . nicholson , a very respectable married",woman,", in her own house , and murdered her in a most horrible manner by cutting her throat . he",woman,2563,13781,0,sn87076843,"Perrysburg journal. (Perrysburg, Woo...)",1873,4,18,seq-1,ed-1,1,http://localhost:62222/pages/13781/ohi_cobweb_ver04/sn87076843/1873/04/18/ed-1/seq-1/1,Ohio,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13781_0.txt
13781_0.txt,236,236,"building . while the outer iron door was being battered in . the mother of tarpey , a very old",woman,", together with his wife and little daughter , mingled in the crowd , begging for mercy for the unfortunate",woman,2563,13781,0,sn87076843,"Perrysburg journal. (Perrysburg, Woo...)",1873,4,18,seq-1,ed-1,1,http://localhost:62222/pages/13781/ohi_cobweb_ver04/sn87076843/1873/04/18/ed-1/seq-1/1,Ohio,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13781_0.txt
13781_0.txt,241,241,"iron door was being battered in . the mother of tarpey , a very old woman , together with his",wife,"and little daughter , mingled in the crowd , begging for mercy for the unfortunate wretch but without avail .",wife,2563,13781,0,sn87076843,"Perrysburg journal. (Perrysburg, Woo...)",1873,4,18,seq-1,ed-1,1,http://localhost:62222/pages/13781/ohi_cobweb_ver04/sn87076843/1873/04/18/ed-1/seq-1/1,Ohio,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13781_0.txt
13781_0.txt,244,244,"being battered in . the mother of tarpey , a very old woman , together with his wife and little",daughter,", mingled in the crowd , begging for mercy for the unfortunate wretch but without avail . almost before the",daughter,2563,13781,0,sn87076843,"Perrysburg journal. (Perrysburg, Woo...)",1873,4,18,seq-1,ed-1,1,http://localhost:62222/pages/13781/ohi_cobweb_ver04/sn87076843/1873/04/18/ed-1/seq-1/1,Ohio,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13781_0.txt
13781_0.txt,547,547,spring wagon had been drawn almost the first the unfor up . persons tunate man's eyes fell upon were his,wife,", his mother and his child . the two women rushed forward and clasped him his at the same time",wife,2563,13781,0,sn87076843,"Perrysburg journal. (Perrysburg, Woo...)",1873,4,18,seq-1,ed-1,1,http://localhost:62222/pages/13781/ohi_cobweb_ver04/sn87076843/1873/04/18/ed-1/seq-1/1,Ohio,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13781_0.txt
13781_0.txt,640,640,"prayers , they bound him hand and foot and lifted him into the wagon . the leave- taking with his",wife,"and mother followed , and was piteous to behold . the women clung to him and prayed for his soul",wife,2563,13781,0,sn87076843,"Perrysburg journal. (Perrysburg, Woo...)",1873,4,18,seq-1,ed-1,1,http://localhost:62222/pages/13781/ohi_cobweb_ver04/sn87076843/1873/04/18/ed-1/seq-1/1,Ohio,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13781_0.txt
13781_0.txt,915,915,county should have an opportunity to hear his case and decide . he protested that he did not kill the,woman,"intentionally , but that he meant to shoot the man who he believed had drawn a pistol on him .",woman,2563,13781,0,sn87076843,"Perrysburg journal. (Perrysburg, Woo...)",1873,4,18,seq-1,ed-1,1,http://localhost:62222/pages/13781/ohi_cobweb_ver04/sn87076843/1873/04/18/ed-1/seq-1/1,Ohio,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13781_0.txt
13789_0.txt,42,42,"of masked men , who took him from the jail where he was confined outraging mrs . alli son ,",wife,of his employer for .,wife,3468,13789,0,sn85033123,"The Kenosha telegraph (Kenosha, Wis.)",1880,12,17,seq-1,ed-1,1,http://localhost:62222/pages/13789/whi_engledinger_ver02/sn85033123/1880/12/17/ed-1/seq-1/1,Wisconsin,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13789_0.txt
13793_0.txt,906,906,"entered his body . it was at this place that david murphy , a brother- in- law of the murdered",woman,", met his death . the mob was so intent on killing redman that they fired helter- skelter through their",woman,1185,13793,0,sn83040340,"The Iola register (Iola, Allen Cou...)",1882,10,20,seq-2,ed-1,1,http://localhost:62222/pages/13793/khi_dole_ver01/sn83040340/1882/10/20/ed-1/seq-2/1,Kansas,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13793_0.txt
13793_0.txt,1166,1166,"leader of the mob of saturday last at mt . vernon . dave mcfadden , a brother of the murdered",woman,", was shortly afterward arrested by detective merritt in young's saloon . newitt recognized him as the person who pointed",woman,1185,13793,0,sn83040340,"The Iola register (Iola, Allen Cou...)",1882,10,20,seq-2,ed-1,1,http://localhost:62222/pages/13793/khi_dole_ver01/sn83040340/1882/10/20/ed-1/seq-2/1,Kansas,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13793_0.txt
13793_0.txt,1392,1392,shortly after a pistol was fired off . several of the neighbors went over to the house and found redman's,wife,"lying upon the floor about two feet from the door in & dying condition , weltering in her blood .",wife,1185,13793,0,sn83040340,"The Iola register (Iola, Allen Cou...)",1882,10,20,seq-2,ed-1,1,http://localhost:62222/pages/13793/khi_dole_ver01/sn83040340/1882/10/20/ed-1/seq-2/1,Kansas,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13793_0.txt
13793_0.txt,1426,1426,"condition , weltering in her blood . medical aid was summoned , but by the time the doctor arrived the",woman,"was dead . the coroner was notified , and upon examination the woman was found to have been terribly beaten",woman,1185,13793,0,sn83040340,"The Iola register (Iola, Allen Cou...)",1882,10,20,seq-2,ed-1,1,http://localhost:62222/pages/13793/khi_dole_ver01/sn83040340/1882/10/20/ed-1/seq-2/1,Kansas,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13793_0.txt
13793_0.txt,1439,1439,"by the time the doctor arrived the woman was dead . the coroner was notified , and upon examination the",woman,"was found to have been terribly beaten body , her being covered with bruises from kicks and blows . the",woman,1185,13793,0,sn83040340,"The Iola register (Iola, Allen Cou...)",1882,10,20,seq-2,ed-1,1,http://localhost:62222/pages/13793/khi_dole_ver01/sn83040340/1882/10/20/ed-1/seq-2/1,Kansas,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13793_0.txt
13793_1.txt,21,21,"three of the mob that broke into the evans- ville , indiana , jail and took out redman , the",wife,"murderer , were arrested . in the fight that took place the murderer was brained with a sledge- hammer and",wife,1186,13793,1,sn83040340,"The Iola register (Iola, Allen Cou...)",1882,10,20,seq-2,ed-1,1,http://localhost:62222/pages/13793/khi_dole_ver01/sn83040340/1882/10/20/ed-1/seq-2/1,Kansas,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13793_1.txt
13793_1.txt,63,63,body riddled with bullets . the member of the lynching party killed was a brother- in- law of the murdered,woman,". at fort fetterman , wyoming territory , j . h . capp shot and instantly killed r . r",woman,1186,13793,1,sn83040340,"The Iola register (Iola, Allen Cou...)",1882,10,20,seq-2,ed-1,1,http://localhost:62222/pages/13793/khi_dole_ver01/sn83040340/1882/10/20/ed-1/seq-2/1,Kansas,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13793_1.txt
13793_2.txt,17,17,"a mob at evansville , ind . , attacked the jail and forcibly carried off the",wife,"murderer redmond , for the purpose of lynching him . officers fired on the mob and killed one man ,",wife,1187,13793,2,sn83040340,"The Iola register (Iola, Allen Cou...)",1882,10,20,seq-2,ed-1,1,http://localhost:62222/pages/13793/khi_dole_ver01/sn83040340/1882/10/20/ed-1/seq-2/1,Kansas,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13793_2.txt
13798_0.txt,49,49,"tuesday night , was taken from the jail at that place fast night by a mob and hung . the",girl,"identified him as her assailant , but he maintained his inno , even after being once let down to see",girl,1488,13798,0,sn83016025,"The Portland daily press (Portland, Me.)",1883,6,16,seq-1,ed-1,1,http://localhost:62222/pages/13798/me_edgecomb_ver02/sn83016025/1883/06/16/ed-1/seq-1/1,Maine,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13798_0.txt
13798_2.txt,45,45,"freemont , o . , was yester day sentenced to be hanged oct . 12th for the murder of his",wife,". the harper ligh license bill passed the illinois senate yesterday , 30 to 20 , and the governor signed",wife,1490,13798,2,sn83016025,"The Portland daily press (Portland, Me.)",1883,6,16,seq-1,ed-1,1,http://localhost:62222/pages/13798/me_edgecomb_ver02/sn83016025/1883/06/16/ed-1/seq-1/1,Maine,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13798_2.txt
13799_0.txt,24,24,"rock , ark . , april 4 . - albert williams , a negro boy , who outraged a little",daughter,"col . haskew , saturday , was taken from the of officers to- day by a mob and hanged .",daughter,1485,13799,0,sn83016025,"The Portland daily press (Portland, Me.)",1883,4,5,seq-1,ed-1,1,http://localhost:62222/pages/13799/me_edgecomb_ver02/sn83016025/1883/04/05/ed-1/seq-1/1,Maine,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13799_0.txt
13800_0.txt,34,34,". 12 . - on wednesday night last week , at about 11 o'clock , maud bennings , a colored",girl,", 9 years old , was found lying upon the ground in the suburbs of this city , insensible ,",girl,2618,13800,0,sn84028490,"The Stark County Democrat (Canton, Ohio)",1883,2,14,seq-1,ed-1,1,http://localhost:62222/pages/13800/ohi_jaques_ver01/sn84028490/1883/02/14/ed-1/seq-1/1,Ohio,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13800_0.txt
13801_0.txt,17,17,"joe fulford was lynched in millen county . ga . , for the murder of his",wife,". - e . l . watkins , charged with cat tle stealing . was lynched by cow boys near",wife,2290,13801,0,sn85042098,"The farmer and mechanic (Raleigh, N.C.) 1877-1885",1883,8,22,seq-3,ed-1,2,http://localhost:62222/pages/13801/ncu_grandfather_ver01/sn85042098/1883/08/22/ed-1/seq-3/2,North Carolina,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13801_0.txt
13806_2.txt,291,291,worse in philadelphia . that city . during the pres ent week negroes violently assaulted and robbed six ladies and,girls,on prominent business streets . it is believed that the tenderness of our courts in dealing with black criminals has,girl,869,13806,2,sn89053706,"The Atlanta constitution (Atlanta, Ga.)",1894,4,10,seq-9,ed-1,1,http://localhost:62222/pages/13806/gu_fornax_ver01/sn89053706/1894/04/10/ed-1/seq-9/1,Georgia,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13806_2.txt
13810_0.txt,141,141,the murder seemed princ.- pally revenge and hatred . the murdered man had only a few weeks before married mckinley's,daughter,. a it had been stipulated before the marriage that the groom was to pay the bride's father $ 200,daughter,1177,13810,0,sn85029677,"Phillipsburg herald (Phillipsburg, K...)",1894,5,17,seq-1,ed-1,1,http://localhost:62222/pages/13810/khi_curry_ver01/sn85029677/1894/05/17/ed-1/seq-1/1,Kansas,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13810_0.txt
13810_0.txt,188,188,. the groom refused to pay the money after he was mar and thus incurred the enmity of ried his,wife's,fathers and brothers .,wife,1177,13810,0,sn85029677,"Phillipsburg herald (Phillipsburg, K...)",1894,5,17,seq-1,ed-1,1,http://localhost:62222/pages/13810/khi_curry_ver01/sn85029677/1894/05/17/ed-1/seq-1/1,Kansas,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13810_0.txt
13811_0.txt,16,16,"a mob lynched dick oliver , a young negro , for asasvit fpon a white",woman,attempted .,woman,1878,13811,0,sn90061371,"Potosi journal. (Potosi, Mo.)",1898,6,1,seq-2,ed-1,1,http://localhost:62222/pages/13811/mohi_marmaduke_ver02/sn90061371/1898/06/01/ed-1/seq-2/1,Missouri,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13811_0.txt
13815_0.txt,8,8,mob lynches a negro who had attacked,woman,". anniston , ala . , nov . 24 . - a mob . lynched roy rolston , a negro",woman,3214,13815,0,sn85058398,"The Ogden standard (Ogden City, Utah) 1902-1910",1909,11,24,seq-6,ed-1,1,http://localhost:62222/pages/13815/uuml_fourteen_ver01/sn85058398/1909/11/24/ed-1/seq-6/1,Utah,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13815_0.txt
13815_0.txt,42,42,". lynched roy rolston , a negro here today for attacking mrs . w . c . cheat- wood ,",wife,of a white farmer . the negro fled after his crime and was tracked many miles . his pusuers riddled,wife,3214,13815,0,sn85058398,"The Ogden standard (Ogden City, Utah) 1902-1910",1909,11,24,seq-6,ed-1,1,http://localhost:62222/pages/13815/uuml_fourteen_ver01/sn85058398/1909/11/24/ed-1/seq-6/1,Utah,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13815_0.txt
13819_0.txt,49,49,"bottoms , 25 miles from magnolia . a month ago the negro was found in the room of two young",daughters,of a prominent family . twice he escaped from custody . he was being taken to magnolia officers when the,daughter,3239,13819,0,sn83045555,Deseret evening news (Great Salt Lake...),1902,7,31,seq-1,ed-1,1,http://localhost:62222/pages/13819/uuml_nine_ver01/sn83045555/1902/07/31/ed-1/seq-1/1,Utah,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13819_0.txt
13823_0.txt,351,351,the public park . spivey begged and cried for mercy and implored the mob to allow him to see his,wife,"and children be- fore they hung him . epithets and curses were heaped upon him , and he was dragged",wife,3559,13823,0,sn86092392,"Ceredo advance (Ceredo, W. Va.)",1903,10,7,seq-2,ed-1,1,http://localhost:62222/pages/13823/wvu_moore_ver01/sn86092392/1903/10/07/ed-1/seq-2/1,West Virginia,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13823_0.txt
