docname,from,to,pre,keyword,post,pattern,...1,file_id,article_id,sn,newspaper_name,year,month,day,page,edition,mod_id,URL,newspaper_state,filepath
13745_1.txt,13,13,a three- year- old child left alone in a house with a,negro,"near memphis , tenn . , violated , and a lynching was narrowly was averted .",negro,1417,13745,1,sn85034248,"The Donaldsonville chief (Donaldsonville,...)",1907,10,19,seq-1,ed-1,1,http://localhost:62222/pages/13745/lu_bolivar_ver01/sn85034248/1907/10/19/ed-1/seq-1/1,Louisiana,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13745_1.txt
13745_2.txt,7,7,"three memphis , tenn . ,",negroes,"charged with burglaries were taken from jail at tunica , . , by an un known mob and lynched miss",negro,1418,13745,2,sn85034248,"The Donaldsonville chief (Donaldsonville,...)",1907,10,19,seq-1,ed-1,1,http://localhost:62222/pages/13745/lu_bolivar_ver01/sn85034248/1907/10/19/ed-1/seq-1/1,Louisiana,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13745_2.txt
13745_3.txt,2,2,a,negro,"who refused to pay his house rent and killed w . a . sumner at texarkana , ark , was",negro,1419,13745,3,sn85034248,"The Donaldsonville chief (Donaldsonville,...)",1907,10,19,seq-1,ed-1,1,http://localhost:62222/pages/13745/lu_bolivar_ver01/sn85034248/1907/10/19/ed-1/seq-1/1,Louisiana,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13745_3.txt
13747_0.txt,1,1,,negro,"lynched . hanging followed shooting of five men in louisiana . cola , la . , april 16 . -",negro,822,13747,0,sn95026788,"Live Oak daily Democrat. (Live Oak, Fla.)",1907,4,17,seq-1,ed-1,1,http://localhost:62222/pages/13747/fu_seven_ver02/sn95026788/1907/04/17/ed-1/seq-1/1,Florida,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13747_0.txt
13747_0.txt,33,33,"cola , la . , april 16 . - the sequel of the shooting of five white men and two",negroes,"at bunkie , la . , sunday , the lynching of the negro charlie was strauss , near here today",negro,822,13747,0,sn95026788,"Live Oak daily Democrat. (Live Oak, Fla.)",1907,4,17,seq-1,ed-1,1,http://localhost:62222/pages/13747/fu_seven_ver02/sn95026788/1907/04/17/ed-1/seq-1/1,Florida,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13747_0.txt
13747_0.txt,46,46,"shooting of five white men and two negroes at bunkie , la . , sunday , the lynching of the",negro,"charlie was strauss , near here today . masked men took him away from deputies who had arrested him and",negro,822,13747,0,sn95026788,"Live Oak daily Democrat. (Live Oak, Fla.)",1907,4,17,seq-1,ed-1,1,http://localhost:62222/pages/13747/fu_seven_ver02/sn95026788/1907/04/17/ed-1/seq-1/1,Florida,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13747_0.txt
13747_0.txt,78,78,him away from deputies who had arrested him and it is stated that the deputies offered no resistence . the,negro,was hanged to a tree after which many shots were his body he was charged fired into . with assault,negro,822,13747,0,sn95026788,"Live Oak daily Democrat. (Live Oak, Fla.)",1907,4,17,seq-1,ed-1,1,http://localhost:62222/pages/13747/fu_seven_ver02/sn95026788/1907/04/17/ed-1/seq-1/1,Florida,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13747_0.txt
13747_0.txt,159,159,jail and escaped in the dark- ness while his captors were shooting at random . it is also alleged that,negroes,fired the lynching party . into,negro,822,13747,0,sn95026788,"Live Oak daily Democrat. (Live Oak, Fla.)",1907,4,17,seq-1,ed-1,1,http://localhost:62222/pages/13747/fu_seven_ver02/sn95026788/1907/04/17/ed-1/seq-1/1,Florida,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13747_0.txt
13749_0.txt,1,1,,negro,"is lynched . quitman , ga . , oct . 1 . - roy new . some , a negro",negro,3124,13749,0,sn86063730,"Brownsville herald (Brownsville, Te...)",1921,10,2,seq-2,ed-1,1,http://localhost:62222/pages/13749/txdn_burnett_ver01/sn86063730/1921/10/02/ed-1/seq-2/1,Texas,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13749_0.txt
13749_0.txt,21,21,"negro is lynched . quitman , ga . , oct . 1 . - roy new . some , a",negro,", was taken from a farm near pintta , florida late today and shot to death . he was accused",negro,3124,13749,0,sn86063730,"Brownsville herald (Brownsville, Te...)",1921,10,2,seq-2,ed-1,1,http://localhost:62222/pages/13749/txdn_burnett_ver01/sn86063730/1921/10/02/ed-1/seq-2/1,Texas,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13749_0.txt
13753_0.txt,28,28,", was killed in boston on the night of the 28th inst . the police are in search of a",negro,"named washington goode , who is suspected of having committed the murder . jealousy is supposed to have been the",negro,763,13753,0,sn83030313,The New York herald (New York [N.Y.]),1848,7,9,seq-2,ed-1,1,http://localhost:62222/pages/13753/dlc_marcus_ver01/sn83030313/1848/07/09/ed-1/seq-2/1,New York,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13753_0.txt
13755_0.txt,3,3,the wisconsin,murderer,"lynched and hung by the milwaukee , august 8 . judge larabee held a special term of court yesterday at",murderer,1519,13755,0,sn85033637,"The Hillsdale standard (Hillsdale, Mich...)",1855,8,14,seq-2,ed-1,1,http://localhost:62222/pages/13755/mimtptc_beulah_ver01/sn85033637/1855/08/14/ed-1/seq-2/1,Michigan,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13755_0.txt
13755_0.txt,38,38,"special term of court yesterday at west bend , washington co . . for the trial of debear , the",murderer,. the jury brought in a verdict of murder in the first degreo . the prisoner was remanded to jail,murderer,1519,13755,0,sn85033637,"The Hillsdale standard (Hillsdale, Mich...)",1855,8,14,seq-2,ed-1,1,http://localhost:62222/pages/13755/mimtptc_beulah_ver01/sn85033637/1855/08/14/ed-1/seq-2/1,Michigan,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13755_0.txt
13758_0.txt,25,25,"louisville have indicted for murder fifteen persons , and all they could discover as participators in recent lynching of four",negroes,. the,negro,3369,13758,0,sn84023200,"Vermont watchman and State journal (Montpelier, Vt.)",1857,6,26,seq-2,ed-1,1,http://localhost:62222/pages/13758/vtu_graniteville_ver01/sn84023200/1857/06/26/ed-1/seq-2/1,Vermont,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13758_0.txt
13763_0.txt,26,26,", july 20 , 1859 a dispatch received to- day from marshall , in this state , states that three",negroes,", who were on trial yesterday at that place for rape and murder , were at night taken forcibly from",negro,2562,13763,0,sn85026192,"The Perrysburg journal (Perrysburg, Ohi...)",1859,7,28,seq-3,ed-1,1,http://localhost:62222/pages/13763/ohi_cobweb_ver04/sn85026192/1859/07/28/ed-1/seq-3/1,Ohio,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13763_0.txt
13764_0.txt,22,22,"the 24th ult wm s . thornhill of . troy . , , mo . , punished one of his",negroes,. the slave rushed upon his master and stabbed him to death with a large knife . he was put,negro,2580,13764,0,sn83035143,Cleveland morning leader (Cleveland [Ohio...),1859,1,8,seq-2,ed-1,1,http://localhost:62222/pages/13764/ohi_desdemona_ver01/sn83035143/1859/01/08/ed-1/seq-2/1,Ohio,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13764_0.txt
13764_0.txt,53,53,"to death with a large knife . he was put in jail , when a mob collected , took the",negro,"out , and lynched him by burning . in the fejee islands the nibals feast upon as well as roast",negro,2580,13764,0,sn83035143,Cleveland morning leader (Cleveland [Ohio...),1859,1,8,seq-2,ed-1,1,http://localhost:62222/pages/13764/ohi_desdemona_ver01/sn83035143/1859/01/08/ed-1/seq-2/1,Ohio,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13764_0.txt
13769_0.txt,2,2,a,negro,lynched at newburg for violating an irish girl- the newburg papers state that on sunday last a terrible riot occurred,negro,650,13769,0,sn85026213,Sunday dispatch (New York [N.Y.]) 1861-1863,1863,6,28,seq-6,ed-1,1,http://localhost:62222/pages/13769/dlc_dunbar_ver01/sn85026213/1863/06/28/ed-1/seq-6/1,New York,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13769_0.txt
13769_0.txt,42,42,"occurred in that city caused by the violation of the person of an irish girl named clark , by a",negro,named mulliner . who it is charged- decoyed his victim into the woods and then effected his pur pose .,negro,650,13769,0,sn85026213,Sunday dispatch (New York [N.Y.]) 1861-1863,1863,6,28,seq-6,ed-1,1,http://localhost:62222/pages/13769/dlc_dunbar_ver01/sn85026213/1863/06/28/ed-1/seq-6/1,New York,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13769_0.txt
13769_0.txt,273,273,"and soon the ponderous obstacle gave way . about 9 o'clock the inner door was battered in , and the",negro,was pounced upon and beaten until before he left the cell his blood covered its walls . in the hall,negro,650,13769,0,sn85026213,Sunday dispatch (New York [N.Y.]) 1861-1863,1863,6,28,seq-6,ed-1,1,http://localhost:62222/pages/13769/dlc_dunbar_ver01/sn85026213/1863/06/28/ed-1/seq-6/1,New York,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13769_0.txt
13769_0.txt,365,365,"up by the neck to the limb of a tree . before the first door was broken in , the",negro,"pleaded and begged to be taken out , and given to the mob to be decently hung . after they",negro,650,13769,0,sn85026213,Sunday dispatch (New York [N.Y.]) 1861-1863,1863,6,28,seq-6,ed-1,1,http://localhost:62222/pages/13769/dlc_dunbar_ver01/sn85026213/1863/06/28/ed-1/seq-6/1,New York,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13769_0.txt
13776_0.txt,99,99,"met again , and spain went to his residence , procured his revolver , and shot britt dead . the",murderer,"was at once arrested . a mob soon ( 3 gathered , and threatened summary punishment . they were baulked",murderer,3463,13776,0,sn85033123,"The Kenosha telegraph (Kenosha, Wis.)",1869,9,23,seq-1,ed-1,1,http://localhost:62222/pages/13776/whi_dynamite_ver01/sn85033123/1869/09/23/ed-1/seq-1/1,Wisconsin,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13776_0.txt
13776_0.txt,241,241,"the first occurrence of the kind for a long time- if we mistake not , since the lynching of a",negro,"in this city about ten years since . of trod brail mitw the murder of britt , which was so",negro,3463,13776,0,sn85033123,"The Kenosha telegraph (Kenosha, Wis.)",1869,9,23,seq-1,ed-1,1,http://localhost:62222/pages/13776/whi_dynamite_ver01/sn85033123/1869/09/23/ed-1/seq-1/1,Wisconsin,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13776_0.txt
13776_0.txt,278,278,", which was so summarily avenged , was certainly of a . most unprovoked and aggravated character , and the",murderer,"was , to our personal knowledge , a man of infamous anteced- ents . but these facts can not justify",murderer,3463,13776,0,sn85033123,"The Kenosha telegraph (Kenosha, Wis.)",1869,9,23,seq-1,ed-1,1,http://localhost:62222/pages/13776/whi_dynamite_ver01/sn85033123/1869/09/23/ed-1/seq-1/1,Wisconsin,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13776_0.txt
13781_0.txt,298,298,"to plead for his life . in one breath he begged , in the next denounced his assailants as cowardly",murderers,", in the next asserted his innocence of intentional murder , and in the next called on god for mercy",murderer,2563,13781,0,sn87076843,"Perrysburg journal. (Perrysburg, Woo...)",1873,4,18,seq-1,ed-1,1,http://localhost:62222/pages/13781/ohi_cobweb_ver04/sn87076843/1873/04/18/ed-1/seq-1/1,Ohio,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13781_0.txt
13782_0.txt,64,64,"mob of about one hundred men broke open the jail docrs , seized , carried away , and hung a",negro,"man under sentence of death for rape and murder no resistance was made by . the citizens , and apparently",negro,2761,13782,0,sn84026409,"The Somerset herald (Somerset, Pa.)",1874,8,19,seq-2,ed-1,1,http://localhost:62222/pages/13782/pst_grange_ver01/sn84026409/1874/08/19/ed-1/seq-2/1,Pennsylvania,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13782_0.txt
13782_0.txt,101,101,"citizens , and apparently no steps are being taken to arrest the offend- be of hanging may no ers a",negro,"but . consequence in that community , when this lawless spirit has had the encouragement of silence , and connivance",negro,2761,13782,0,sn84026409,"The Somerset herald (Somerset, Pa.)",1874,8,19,seq-2,ed-1,1,http://localhost:62222/pages/13782/pst_grange_ver01/sn84026409/1874/08/19/ed-1/seq-2/1,Pennsylvania,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13782_0.txt
13789_0.txt,9,9,"george scott , a half- breed indian and",negro,", was lynched at brazil , ind . , by a party of masked men , who took him from",negro,3468,13789,0,sn85033123,"The Kenosha telegraph (Kenosha, Wis.)",1880,12,17,seq-1,ed-1,1,http://localhost:62222/pages/13789/whi_engledinger_ver02/sn85033123/1880/12/17/ed-1/seq-1/1,Wisconsin,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13789_0.txt
13792_0.txt,3,3,the following,murderers,"were sus- pended on the 31st : doc . wright , colored , at chatham , va . ; al",murderer,126,13792,0,sn84020151,"Huntsville gazette (Huntsville, Ala...)",1882,4,8,seq-1,ed-1,1,http://localhost:62222/pages/13792/au_inman_ver01/sn84020151/1882/04/08/ed-1/seq-1/1,Alabama,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13792_0.txt
13793_0.txt,22,22,rule . particulars of the recent attack on the evansville ( ind . ) jall and the kriling of the,murderer,"redman- one of the lynch ers killed and several others arrested redman's crime . evansville , ind . , october",murderer,1185,13793,0,sn83040340,"The Iola register (Iola, Allen Cou...)",1882,10,20,seq-2,ed-1,1,http://localhost:62222/pages/13793/khi_dole_ver01/sn83040340/1882/10/20/ed-1/seq-2/1,Kansas,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13793_0.txt
13793_1.txt,22,22,"of the mob that broke into the evans- ville , indiana , jail and took out redman , the wife",murderer,", were arrested . in the fight that took place the murderer was brained with a sledge- hammer and his",murderer,1186,13793,1,sn83040340,"The Iola register (Iola, Allen Cou...)",1882,10,20,seq-2,ed-1,1,http://localhost:62222/pages/13793/khi_dole_ver01/sn83040340/1882/10/20/ed-1/seq-2/1,Kansas,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13793_1.txt
13793_1.txt,34,34,"jail and took out redman , the wife murderer , were arrested . in the fight that took place the",murderer,was brained with a sledge- hammer and his body riddled with bullets . the member of the lynching party killed,murderer,1186,13793,1,sn83040340,"The Iola register (Iola, Allen Cou...)",1882,10,20,seq-2,ed-1,1,http://localhost:62222/pages/13793/khi_dole_ver01/sn83040340/1882/10/20/ed-1/seq-2/1,Kansas,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13793_1.txt
13793_2.txt,18,18,"a mob at evansville , ind . , attacked the jail and forcibly carried off the wife",murderer,"redmond , for the purpose of lynching him . officers fired on the mob and killed one man , but",murderer,1187,13793,2,sn83040340,"The Iola register (Iola, Allen Cou...)",1882,10,20,seq-2,ed-1,1,http://localhost:62222/pages/13793/khi_dole_ver01/sn83040340/1882/10/20/ed-1/seq-2/1,Kansas,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13793_2.txt
13793_2.txt,45,45,"lynching him . officers fired on the mob and killed one man , but the others got off with the",murderer,.,murderer,1187,13793,2,sn83040340,"The Iola register (Iola, Allen Cou...)",1882,10,20,seq-2,ed-1,1,http://localhost:62222/pages/13793/khi_dole_ver01/sn83040340/1882/10/20/ed-1/seq-2/1,Kansas,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13793_2.txt
13798_1.txt,1,1,,murderers,"hanged . conway , s . c . , june 15 . - solomon hewitt and wm . hardee ,",murderer,1489,13798,1,sn83016025,"The Portland daily press (Portland, Me.)",1883,6,16,seq-1,ed-1,1,http://localhost:62222/pages/13798/me_edgecomb_ver02/sn83016025/1883/06/16/ed-1/seq-1/1,Maine,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13798_1.txt
13798_2.txt,2,2,a,negro,"murderer was taken from jail in rockford , ala . , yesterday by a mob and bang ed . john",negro,1490,13798,2,sn83016025,"The Portland daily press (Portland, Me.)",1883,6,16,seq-1,ed-1,1,http://localhost:62222/pages/13798/me_edgecomb_ver02/sn83016025/1883/06/16/ed-1/seq-1/1,Maine,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13798_2.txt
13798_2.txt,3,3,a negro,murderer,"was taken from jail in rockford , ala . , yesterday by a mob and bang ed . john radford",murderer,1490,13798,2,sn83016025,"The Portland daily press (Portland, Me.)",1883,6,16,seq-1,ed-1,1,http://localhost:62222/pages/13798/me_edgecomb_ver02/sn83016025/1883/06/16/ed-1/seq-1/1,Maine,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13798_2.txt
13799_0.txt,17,17,"lynched . little rock , ark . , april 4 . - albert williams , a",negro,"boy , who outraged a little daughter col . haskew , saturday , was taken from the of officers to-",negro,1485,13799,0,sn83016025,"The Portland daily press (Portland, Me.)",1883,4,5,seq-1,ed-1,1,http://localhost:62222/pages/13799/me_edgecomb_ver02/sn83016025/1883/04/05/ed-1/seq-1/1,Maine,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13799_0.txt
13799_1.txt,25,25,". chicago , april 4 . - the journal's hastings , neb . special says : ingham and green ,",murderers,of cash millett were hanged by a mob of 35 masked men last night . it is not known what,murderer,1486,13799,1,sn83016025,"The Portland daily press (Portland, Me.)",1883,4,5,seq-1,ed-1,1,http://localhost:62222/pages/13799/me_edgecomb_ver02/sn83016025/1883/04/05/ed-1/seq-1/1,Maine,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13799_1.txt
13800_0.txt,66,66,"in the suburbs of this city , insensible , mangled in a terrible manneruised and evidently a victim of a",fiendish,crime . the child's arms and legs were frozen stiff . at 11 o'clock on thursday morning she became conscious,fiend,2618,13800,0,sn84028490,"The Stark County Democrat (Canton, Ohio)",1883,2,14,seq-1,ed-1,1,http://localhost:62222/pages/13800/ohi_jaques_ver01/sn84028490/1883/02/14/ed-1/seq-1/1,Ohio,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13800_0.txt
13805_0.txt,9,9,the ida wells crusade against the lynching of,negro,brutes who assault white women has been effective only where the facts are far off and little known . ida,negro,1856,13805,0,sn89066235,"The news boy. (Benton, Scott C...)",1894,8,18,seq-4,ed-1,1,http://localhost:62222/pages/13805/mohi_gordon_ver01/sn89066235/1894/08/18/ed-1/seq-4/1,Missouri,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13805_0.txt
13806_1.txt,8,8,"lynching in pennsylvania . "" an escaped",murderer,"recaptured and hanged to a tree by a mob . "" stroudsburg , pa . , march 15 . -",murderer,868,13806,1,sn89053706,"The Atlanta constitution (Atlanta, Ga.)",1894,4,10,seq-9,ed-1,1,http://localhost:62222/pages/13806/gu_fornax_ver01/sn89053706/1894/04/10/ed-1/seq-9/1,Georgia,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13806_1.txt
13806_1.txt,89,89,", but was overpowered and taken to palmer's island by the mob . a rope was obtained , and the",murderer,"hanged to a tree until dead ( by pennsylvania "" scoundrels . "" ) ' and , again , seven",murderer,868,13806,1,sn89053706,"The Atlanta constitution (Atlanta, Ga.)",1894,4,10,seq-9,ed-1,1,http://localhost:62222/pages/13806/gu_fornax_ver01/sn89053706/1894/04/10/ed-1/seq-9/1,Georgia,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13806_1.txt
13806_2.txt,250,250,"readers of news papers cannot fail to notice the increasing number of murders , assaults , and robberies committed by",negroes,"in new york , new jersey and pennsylvania . it is bad enough in this city , but it is",negro,869,13806,2,sn89053706,"The Atlanta constitution (Atlanta, Ga.)",1894,4,10,seq-9,ed-1,1,http://localhost:62222/pages/13806/gu_fornax_ver01/sn89053706/1894/04/10/ed-1/seq-9/1,Georgia,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13806_2.txt
13806_2.txt,283,283,"enough in this city , but it is worse in philadelphia . that city . during the pres ent week",negroes,violently assaulted and robbed six ladies and girls on prominent business streets . it is believed that the tenderness of,negro,869,13806,2,sn89053706,"The Atlanta constitution (Atlanta, Ga.)",1894,4,10,seq-9,ed-1,1,http://localhost:62222/pages/13806/gu_fornax_ver01/sn89053706/1894/04/10/ed-1/seq-9/1,Georgia,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13806_2.txt
13806_2.txt,400,400,"in your section , and you may have to devote some of your money . to taking care of the",negroes,"at the north . possibly , this is enough on the condition at least for the north . ,",negro,869,13806,2,sn89053706,"The Atlanta constitution (Atlanta, Ga.)",1894,4,10,seq-9,ed-1,1,http://localhost:62222/pages/13806/gu_fornax_ver01/sn89053706/1894/04/10/ed-1/seq-9/1,Georgia,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13806_2.txt
13807_7.txt,13,13,february . 1 . severe storms in northwest . . . .,negro,"ravisher burned at the stake at paris , texas , by a mob numbering thousands . . . . minister",negro,1847,13807,7,sn89067453,"The farmers' union. (Memphis, Mo.)",1894,1,4,seq-6,ed-1,1,http://localhost:62222/pages/13807/mohi_flash_ver02/sn89067453/1894/01/04/ed-1/seq-6/1,Missouri,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13807_7.txt
13807_8.txt,22,22,". death of associate justice blatchford . . . lynching and burning of s . j . miller , a",negro,", at bardwell ky . . . . arrival of the caravels at chicago . ,",negro,1848,13807,8,sn89067453,"The farmers' union. (Memphis, Mo.)",1894,1,4,seq-6,ed-1,1,http://localhost:62222/pages/13807/mohi_flash_ver02/sn89067453/1894/01/04/ed-1/seq-6/1,Missouri,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13807_8.txt
13807_9.txt,7,7,"22 . lee walker , a",negro,. lynched and burned,negro,1849,13807,9,sn89067453,"The farmers' union. (Memphis, Mo.)",1894,1,4,seq-6,ed-1,1,http://localhost:62222/pages/13807/mohi_flash_ver02/sn89067453/1894/01/04/ed-1/seq-6/1,Missouri,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13807_9.txt
13808_0.txt,8,8,mob violence . several days ago two,negroes,"who had been convicted of murder were lynched in bullock county , and the age- herald severely condemned the lawless",negro,71,13808,0,sn84020639,"Birmingham age-herald (Birmingham, Ala...)",1894,9,4,seq-4,ed-1,1,http://localhost:62222/pages/13808/au_abernethy_ver01/sn84020639/1894/09/04/ed-1/seq-4/1,Alabama,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13808_0.txt
