docname,from,to,pre,keyword,post,pattern,...1,file_id,article_id,sn,newspaper_name,year,month,day,page,edition,mod_id,URL,newspaper_state,filepath
13784_0.txt,3,4,california .,lynch law,". san francisco , december 8 . a despatch from san diego says that two mexicans , engaged in the",lynch law,1481,13784,0,sn82014248,"Daily Kennebec journal (Augusta, Me.)",1875,12,9,seq-3,ed-1,1,http://localhost:62222/pages/13784/me_dyerbrook_ver01/sn82014248/1875/12/09/ed-1/seq-3/1,Maine,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13784_0.txt
13808_0.txt,276,277,"and property , but how can this protection be maintained when men take the law in their own hands .",lynch law,"leads to an archy , and anarchy to overthrow of all government . the press , pulpit and all moral",lynch law,71,13808,0,sn84020639,"Birmingham age-herald (Birmingham, Ala...)",1894,9,4,seq-4,ed-1,1,http://localhost:62222/pages/13808/au_abernethy_ver01/sn84020639/1894/09/04/ed-1/seq-4/1,Alabama,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13808_0.txt
13810_0.txt,1,2,,lynch law,". one of the most determined mobs that ever gathered in western kansas lynched william mckinley aud bis son ,",lynch law,1177,13810,0,sn85029677,"Phillipsburg herald (Phillipsburg, K...)",1894,5,17,seq-1,ed-1,1,http://localhost:62222/pages/13810/khi_curry_ver01/sn85029677/1894/05/17/ed-1/seq-1/1,Kansas,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13810_0.txt
13828_0.txt,1,2,,lynch law,north and south . the northern newspapers are com ing to the conclusion that a negro criminal is in just,lynch law,883,13828,0,sn89053684,"The Savannah morning news. (Savannah, Ga.)",1904,3,11,seq-4,ed-1,1,http://localhost:62222/pages/13828/gu_holmes_ver01/sn89053684/1904/03/11/ed-1/seq-4/1,Georgia,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13828_0.txt
13829_0.txt,10,11,an infamous accusation senator bailey's charge that roosevelt advocates,lynch law,". senator bailey , of texas , in a speech made in brooklyn , august 25 , and re ported",lynch law,3460,13829,0,sn85040451,"Vernon County censor (Viroqua, Wis.)",1904,9,7,seq-10,ed-1,1,http://localhost:62222/pages/13829/whi_clabbert_ver01/sn85040451/1904/09/07/ed-1/seq-10/1,Wisconsin,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13829_0.txt
13829_0.txt,54,55,"class of journalism known as "" yellow "" and disreputable , declared that the president had been an advocate of",lynch law,. the senator goes further and becomes more definite . he refers to the shooting and lynching of sixty horse,lynch law,3460,13829,0,sn85040451,"Vernon County censor (Viroqua, Wis.)",1904,9,7,seq-10,ed-1,1,http://localhost:62222/pages/13829/whi_clabbert_ver01/sn85040451/1904/09/07/ed-1/seq-10/1,Wisconsin,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13829_0.txt
13829_0.txt,129,130,"who advocates iynch law as a penalty for stealing , something unheard of in my part of the country .",lynch law,"is applied there sometimes , but only for one crime , an unspeakable erime . "" here is a man",lynch law,3460,13829,0,sn85040451,"Vernon County censor (Viroqua, Wis.)",1904,9,7,seq-10,ed-1,1,http://localhost:62222/pages/13829/whi_clabbert_ver01/sn85040451/1904/09/07/ed-1/seq-10/1,Wisconsin,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13829_0.txt
13834_0.txt,22,23,"springfield , ohio , mob id springfield , ohio , the home and head quarters of the national anti- mob",lynch law,"association , "" as well as and the home of representative stewart , the author of the ohio law providing",lynch law,3405,13834,0,sn87093039,"The Leavenworth echo (Leavenworth, Wa...)",1904,3,18,seq-4,ed-1,1,http://localhost:62222/pages/13834/wa_cedar_ver01/sn87093039/1904/03/18/ed-1/seq-4/1,Washington,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13834_0.txt
13851_0.txt,111,112,aided the whites in the capture of williams . every law- abiding negro was said to be in favor of,lynch law,in cases of the kind . the convention refused to pass lutions denouncing the burning . reso,lynch law,3210,13851,0,sn85058130,The Salt Lake herald (Salt Lake City ...),1905,8,27,seq-2,ed-1,1,http://localhost:62222/pages/13851/uuml_four_ver01/sn85058130/1905/08/27/ed-1/seq-2/1,Utah,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13851_0.txt
13852_0.txt,1,2,,lynch law,"prevails . nationalists at lodz try to stop the socialistic outrages . lodz , russian poland , april 22 .",lynch law,1475,13852,0,sn82014248,"Daily Kennebec journal (Augusta, Me.)",1907,4,23,seq-2,ed-1,1,http://localhost:62222/pages/13852/me_burdin_ver03/sn82014248/1907/04/23/ed-1/seq-2/1,Maine,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13852_0.txt
13852_0.txt,24,25,". nationalists at lodz try to stop the socialistic outrages . lodz , russian poland , april 22 . -",lynch law,has been inaugurated by the nationalists to put an end to the socialistic outrages here . having captured one of,lynch law,1475,13852,0,sn82014248,"Daily Kennebec journal (Augusta, Me.)",1907,4,23,seq-2,ed-1,1,http://localhost:62222/pages/13852/me_burdin_ver03/sn82014248/1907/04/23/ed-1/seq-2/1,Maine,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13852_0.txt
13875_0.txt,11,12,paris has lynching . paris paris witnessed a demons of,lynch law,"in the heart of the capital tration sunday , august 7 . a police man was about to arrest an",lynch law,1016,13875,0,sn89055001,"The Parma herald. (Parma, Idaho)",1910,8,11,seq-3,ed-1,1,http://localhost:62222/pages/13875/idhi_damascus_ver01/sn89055001/1910/08/11/ed-1/seq-3/1,Idaho,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13875_0.txt
13892_0.txt,46,47,the paper condoned the act . any reader of the reveille who believes or pretends to believe that it favors,lynch law,for any crime or under any circumstances is either woefully or wilfully obtuse . not only do we bitterly condemn,lynch law,1927,13892,0,sn86090233,"The Port Gibson reveille (Port Gibson, Mi...)",1915,8,26,seq-2,ed-1,1,http://localhost:62222/pages/13892/msar_jacard_ver01/sn86090233/1915/08/26/ed-1/seq-2/1,Mississippi,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13892_0.txt
13892_0.txt,68,69,for any crime or under any circumstances is either woefully or wilfully obtuse . not only do we bitterly condemn,lynch law,", but we also condemn the sickly sentiment which is encouraging it . note ality the pardoning of birdsong .",lynch law,1927,13892,0,sn86090233,"The Port Gibson reveille (Port Gibson, Mi...)",1915,8,26,seq-2,ed-1,1,http://localhost:62222/pages/13892/msar_jacard_ver01/sn86090233/1915/08/26/ed-1/seq-2/1,Mississippi,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13892_0.txt
13929_1.txt,208,209,"among the dead , go to gether to indicate that in the districts where nearly all the killings occurred .",lynch law,is bearing its natural fruit . what was once excused as an extra ordinary proceeding to prevent the commission of,lynch law,3505,13929,1,sn84025842,"The Wisconsin weekly blade (Madison, Wis.)",1919,2,6,seq-2,ed-1,1,http://localhost:62222/pages/13929/whi_imp_ver01/sn84025842/1919/02/06/ed-1/seq-2/1,Wisconsin,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13929_1.txt
13941_2.txt,35,36,", tion constituency in every state , and of the municipality almost every union , views with alarm the increasing",lynch- law,"and mob tendency toward country , as violence throughout the exhibited by the recent outbreaks in the cities of boston",lynch law,265,13941,2,sn83025514,"The Colorado statesman (Denver, Colo.)",1919,11,8,seq-1,ed-1,1,http://localhost:62222/pages/13941/cohi_hamilton_ver01/sn83025514/1919/11/08/ed-1/seq-1/1,Colorado,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13941_2.txt
13961_0.txt,109,110,", okla . the civil war that took place in that city between whites and blacks had its origin in",lynch law,. a negro had attacked a white girl in the elevator of a department store and was arrested . immediately,lynch law,2093,13961,0,00225879,"The monitor. (Omaha, Neb.)",1921,7,7,seq-2,ed-1,1,http://localhost:62222/pages/13961/nbu_indescribablebeast_ver01/00225879/1921/07/07/ed-1/seq-2/1,Nebraska,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13961_0.txt
13989_0.txt,111,112,be the shining symbol of . this is bloody proof to the new congress that america does need an anti-,lynch law,. all of the education and brotherhood has become a mockery preaching about crushed beneath another corpse in the huge,lynch law,1510,13989,0,sn92063852,"The Detroit tribune. (Detroit, Mich.)",1947,3,1,seq-16,ed-1,1,http://localhost:62222/pages/13989/mimtptc_albion_ver01/sn92063852/1947/03/01/ed-1/seq-16/1,Michigan,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13989_0.txt
13989_0.txt,146,147,crushed beneath another corpse in the huge pile of those who have met violent death by lynchings . an anti-,lynch law,properly enforced by the federal government would halt this blatant disregard of human life . if the law enforcement officers,lynch law,1510,13989,0,sn92063852,"The Detroit tribune. (Detroit, Mich.)",1947,3,1,seq-16,ed-1,1,http://localhost:62222/pages/13989/mimtptc_albion_ver01/sn92063852/1947/03/01/ed-1/seq-16/1,Michigan,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13989_0.txt
13989_0.txt,380,381,if these men are punished as they deserve he to let's start a crusade for congress to pass an anti-,lynch law,"that will be so vigorous and so effective that in the years come , the word lynch will be obsolete",lynch law,1510,13989,0,sn92063852,"The Detroit tribune. (Detroit, Mich.)",1947,3,1,seq-16,ed-1,1,http://localhost:62222/pages/13989/mimtptc_albion_ver01/sn92063852/1947/03/01/ed-1/seq-16/1,Michigan,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13989_0.txt
14003_0.txt,967,968,the apparent lack of preparedness for an attack of the jail is that he did not expect the talk of,lynch law,"to amount to anything . there had been considerable talk of mob violence on sunday and monday , and on",lynch law,692,14003,0,sn83045433,"The Washington herald (Washington, D.C...)",1906,12,22,seq-4,ed-1,1,http://localhost:62222/pages/14003/dlc_hotel_ver01/sn83045433/1906/12/22/ed-1/seq-4/1,District of Columbia,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14003_0.txt
14006_0.txt,3,4,hints at,lynch law,". university president makes sensational speech . los angeles , cal . , oct . 30 . - "" if",lynch law,2883,14006,0,sn99062034,"The Madison daily leader (Madison, S.D.)",1906,10,30,seq-2,ed-1,1,http://localhost:62222/pages/14006/sdhi_grenada_ver01/sn99062034/1906/10/30/ed-1/seq-2/1,South Dakota,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14006_0.txt
14022_1.txt,11,12,we published yesterday full de tails of the progress of,lynch law,"in california - a summary mode of procedure , which though altogether indefensible upon general principles of right and justice",lynch law,2228,14022,1,sn85042204,"Tarboro' press (Tarborough, (Ed...))",1851,9,6,seq-1,ed-1,1,http://localhost:62222/pages/14022/ncu_dan_ver01/sn85042204/1851/09/06/ed-1/seq-1/1,North Carolina,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14022_1.txt
14029_0.txt,1,2,,lynch law,"in nebraska . sidney , neb . , april 3 . reddy mcdonald , head musician at a dance house",lynch law,1483,14029,0,sn82014248,"Daily Kennebec journal (Augusta, Me.)",1881,4,4,seq-3,ed-1,1,http://localhost:62222/pages/14029/me_eddington_ver01/sn82014248/1881/04/04/ed-1/seq-3/1,Maine,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14029_0.txt
14032_0.txt,3,4,arrest and,lynch law,". one of the murderers of col . davenport , of rock island , illinois , is reported to have",lynch law,1470,14032,0,sn83009567,"American Republican and Baltimore daily clipper (Baltimore, Md.)",1845,8,5,seq-1,ed-1,1,http://localhost:62222/pages/14032/mdu_jalapeno_ver02/sn83009567/1845/08/05/ed-1/seq-1/1,Maryland,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14032_0.txt
14033_0.txt,1,2,,lynch law,"enforced.- a man named jackson jewel was hung in jefferson county , florida , on the 28th ult . an",lynch law,3246,14033,0,sn84024656,"Richmond daily Whig (Richmond, Va.)",1846,5,21,seq-2,ed-1,1,http://localhost:62222/pages/14033/vi_appaloosa_ver01/sn84024656/1846/05/21/ed-1/seq-2/1,Virginia,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14033_0.txt
14033_0.txt,26,27,"named jackson jewel was hung in jefferson county , florida , on the 28th ult . an informal trial by",lynch law,. after,lynch law,3246,14033,0,sn84024656,"Richmond daily Whig (Richmond, Va.)",1846,5,21,seq-2,ed-1,1,http://localhost:62222/pages/14033/vi_appaloosa_ver01/sn84024656/1846/05/21/ed-1/seq-2/1,Virginia,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14033_0.txt
14035_0.txt,1,2,,lynch law,". an attempt to enforce the code of judge lynch was assayed , at dam no . 5 , on",lynch law,3524,14035,0,sn84026824,"Shepherdstown register (Shepherdstown, ...)",1858,10,30,seq-2,ed-1,1,http://localhost:62222/pages/14035/wvu_antares_ver02/sn84026824/1858/10/30/ed-1/seq-2/1,West Virginia,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14035_0.txt
14036_0.txt,1,2,,lynch law.-,"stephen and irving ward , who killed allen page on the road , in conecul county , ala . ,",lynch law,3292,14036,0,sn84024738,The daily dispatch (Richmond [Va.]),1859,11,30,seq-2,ed-1,1,http://localhost:62222/pages/14036/vi_manowar_ver01/sn84024738/1859/11/30/ed-1/seq-2/1,Virginia,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14036_0.txt
14037_0.txt,5,6,-the man threatened with,lynch law,"at holly springs , miss . , was not a bostonian , as was re ported , but was thomas",lynch law,636,14037,0,sn82014511,"The press and tribune (Chicago, Ill.)",1859,4,11,seq-2,ed-1,1,http://localhost:62222/pages/14037/dlc_belmont_ver02/sn82014511/1859/04/11/ed-1/seq-2/1,Illinois,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14037_0.txt
14040_0.txt,8,9,obiad boh sow esiin 608 tent adt,lynch law,"in illinois.- about eighteen months ago a man named joseph tibbetts was arrested in this state , upon a requisition",lynch law,1484,14040,0,sn83016025,"The Portland daily press (Portland, Me.)",1867,8,5,seq-2,ed-1,1,http://localhost:62222/pages/14040/me_edgecomb_ver02/sn83016025/1867/08/05/ed-1/seq-2/1,Maine,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14040_0.txt
14041_0.txt,7,8,"-the danville advocate , speaking of",lynch law,", says : a man by the name of divine was hung on tuesday night , on the border of",lynch law,3049,14041,0,sn83045160,"Memphis daily appeal (Memphis, Tenn.)",1867,6,13,seq-2,ed-1,1,http://localhost:62222/pages/14041/tu_bonnielou_ver01/sn83045160/1867/06/13/ed-1/seq-2/1,Alabama,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14041_0.txt
14043_0.txt,739,740,"and the repeated commutations of sentences by ( or . williams , there have been many expressions in favor of",lynch law,"in this case . excited crowds have througed the streets all day in front of the coroner's office , and",lynch law,767,14043,0,sn84031492,"Chicago daily tribune (Chicago, Ill.) 1872-1963",1878,9,24,seq-5,ed-1,1,http://localhost:62222/pages/14043/dlc_michigan_ver01/sn84031492/1878/09/24/ed-1/seq-5/1,Illinois,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14043_0.txt
14043_0.txt,986,987,"temper of the people he will get the death penalty , and if there should be such a thing as",lynch law,he will go with merrick . it is not improbable that a public meeting will be held to consider the,lynch law,767,14043,0,sn84031492,"Chicago daily tribune (Chicago, Ill.) 1872-1963",1878,9,24,seq-5,ed-1,1,http://localhost:62222/pages/14043/dlc_michigan_ver01/sn84031492/1878/09/24/ed-1/seq-5/1,Illinois,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14043_0.txt
14049_0.txt,1,2,,lynch- law,horrors grow . gov . sayers of texas seeks a new remedy . aroused by recent cases gov . longine's,lynch law,2484,14049,0,sn83030272,The sun (New York [N.Y.]) 1833-1916,1902,11,9,seq-29,ed-1,1,http://localhost:62222/pages/14049/nn_decartes_ver01/sn83030272/1902/11/09/ed-1/seq-29/1,New York,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14049_0.txt
14049_0.txt,38,39,recent cases gov . longine's fight against lynchings in mississippi a failure burning at the stake in creasing evolution of,lynch law,". new orleans , nov . 8 . - gov . sayers of texas has determined to try to break",lynch law,2484,14049,0,sn83030272,The sun (New York [N.Y.]) 1833-1916,1902,11,9,seq-29,ed-1,1,http://localhost:62222/pages/14049/nn_decartes_ver01/sn83030272/1902/11/09/ed-1/seq-29/1,New York,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14049_0.txt
14049_0.txt,61,62,"new orleans , nov . 8 . - gov . sayers of texas has determined to try to break up",lynch law,"in his state he proposes to strike , not at the lynchers , but at the officers , especially the",lynch law,2484,14049,0,sn83030272,The sun (New York [N.Y.]) 1833-1916,1902,11,9,seq-29,ed-1,1,http://localhost:62222/pages/14049/nn_decartes_ver01/sn83030272/1902/11/09/ed-1/seq-29/1,New York,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14049_0.txt
14053_0.txt,71,72,"bodies were still warm and the mob melted into the bleeding , protecting countryside . by the perverted code of",lynch law,"it had done a good day's work , american , but by the standards of justice and human decency ,",lynch law,1619,14053,0,sn83025247,"Minneapolis spokesman (Minneapolis, Mi...)",1946,8,2,seq-4,ed-1,1,http://localhost:62222/pages/14053/mnhi_croquet_ver01/sn83025247/1946/08/02/ed-1/seq-4/1,Minnesota,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14053_0.txt
14053_0.txt,407,408,"outline of the gallows on his shining political escutcheon . so far as we know , he has never championed",lynch law,"from the hust- ings of his native state . no , gene talmadge only feeds the fires of race warfare",lynch law,1619,14053,0,sn83025247,"Minneapolis spokesman (Minneapolis, Mi...)",1946,8,2,seq-4,ed-1,1,http://localhost:62222/pages/14053/mnhi_croquet_ver01/sn83025247/1946/08/02/ed-1/seq-4/1,Minnesota,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14053_0.txt
14056_0.txt,80,81,the mecklenburg county prosecutor said the assault seemed a clear violation of the mob violence provisions of the virginia anti,lynch law,". mr . dortch , who said his in- formation was incomplete , gave this account : "" late monday",lynch law,629,14056,0,sn83045462,"Evening star (Washington, D.C...)",1949,5,20,seq-3,ed-1,1,http://localhost:62222/pages/14056/dlc_2hayden_ver02/sn83045462/1949/05/20/ed-1/seq-3/1,District of Columbia,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14056_0.txt
14213_0.txt,77,78,"to be sure . the truth is , this stu "" pendous system of violence and misrule , - denominated",lynch law,", must be put down in this country , or our regular institutions will not only become a mockery and",lynch law,1515,14213,0,sn83016620,"Constantine republican (Constantine, Mi...)",1836,11,9,seq-1,ed-1,1,http://localhost:62222/pages/14213/mimtptc_alpena_ver01/sn83016620/1836/11/09/ed-1/seq-1/1,Michigan,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14213_0.txt
14214_0.txt,1,2,,lynch law.-,"on tuesday evening the 25th ult . it was reported at the town of war ren , ky . that",lynch law,315,14214,0,sn84020071,"Litchfield enquirer (Litchfield, Con...)",1837,12,21,seq-2,ed-1,1,http://localhost:62222/pages/14214/ct_barnum_ver01/sn84020071/1837/12/21/ed-1/seq-2/1,Connecticut,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14214_0.txt
14215_0.txt,343,344,"are now acting in self- defence ; and four or of five days since , three men were hung by",lynch law,", sixty of the the distressing condition of california should be impress the ed upon those at washington who have",lynch law,633,14215,0,sn82003410,The daily union (Washington [D.C...),1849,2,13,seq-3,ed-1,1,http://localhost:62222/pages/14215/dlc_basilisk_ver03/sn82003410/1849/02/13/ed-1/seq-3/1,District of Columbia,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14215_0.txt
14216_0.txt,1,2,,lynch law-,"high handed measure . a terrible outrage took place in culpepper , in this state on wednesday last . a",lynch law,1476,14216,0,sn82014356,"Eastern times (Bath, Me.)",1850,8,1,seq-3,ed-1,1,http://localhost:62222/pages/14216/me_calais_ver02/sn82014356/1850/08/01/ed-1/seq-3/1,Maine,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14216_0.txt
14217_0.txt,2,3,the,lynch law,". a special session of judge lynch's court was is lately held at clinton , la . the ach count",lynch law,2586,14217,0,sn85026203,"The Portsmouth inquirer (Portsmouth, O. ...)",1850,11,11,seq-3,ed-1,1,http://localhost:62222/pages/14217/ohi_drake_ver01/sn85026203/1850/11/11/ed-1/seq-3/1,Ohio,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14217_0.txt
14218_0.txt,7,8,a horrible murder and application of,lynch law,", occurred in phillips county , ark . , on the 9th ult . a mr . henry yuly was",lynch law,1869,14218,0,sn89066057,"Democratic banner. (Bowling Green, ...)",1850,1,14,seq-2,ed-1,1,http://localhost:62222/pages/14218/mohi_jerome_ver01/sn89066057/1850/01/14/ed-1/seq-2/1,Missouri,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14218_0.txt
14219_0.txt,16,17,"new york , april 19-7 p . m . additional news from california . -",lynch law,"appears to prevail in california . two men who gave their names as james burton , of maine , and",lynch law,920,14219,0,sn86081965,Des Moines courier. ([Ottumwa] Iowa),1851,4,25,seq-3,ed-1,1,http://localhost:62222/pages/14219/iahi_bellsprout_ver01/sn86081965/1851/04/25/ed-1/seq-3/1,Iowa,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14219_0.txt
14220_0.txt,15,16,"a great villain.- the man john b . bardin , lat ly hung by",lynch law,"in mi ' . ton , fla . , with a negro , for murder con fessed the crime and",lynch law,2760,14220,0,sn85055197,"Lewisburg chronicle (Lewisburg, Pa.)",1851,6,25,seq-4,ed-1,1,http://localhost:62222/pages/14220/pst_fenske_ver02/sn85055197/1851/06/25/ed-1/seq-4/1,Pennsylvania,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14220_0.txt
14222_0.txt,4,5,a case of,lynch law,"has occurred at greenwood valley . the sufferer was a man named graham , who was hanged two hours after",lynch law,648,14222,0,sn82014434,The republic (Washington [D.C...),1851,9,24,seq-3,ed-1,1,http://localhost:62222/pages/14222/dlc_dragon_ver01/sn82014434/1851/09/24/ed-1/seq-3/1,District of Columbia,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14222_0.txt
