...1,filename,sentence,file_id2,newspaper_name,newspaper_state,date,year,month,day,page,edition,mod_id,unnamed_0,file_id,article_id,sn,filepath,url2
65296,17509_0.txt,3. My orders were to Col Gibson under,17509_0,NA,West Virginia,1860-06-21,1860,6,21,seq-2,ed-1,1,13508,17509,0,sn84026784,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17509_0.txt,https://articleextractor.org/pages/17509/wvu_jacob_ver01/sn84026784/1860/06/21/ed-1/seq-2/0?user_id=6
147016,87394_0.txt,themselves in his,87394_0,"Staunton vindicator (Staunton, Va.)",Virginia,1860-06-29,1860,6,29,seq-1,ed-1,1,12053,87394,0,sn84024653,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87394_0.txt,https://articleextractor.org/pages/87394/vi_klepper_ver02/sn84024653/1860/06/29/ed-1/seq-1/0?user_id=6
147030,87395_0.txt,that several had already died. balcolis,87395_0,"Muscatine weekly journal (Muscatine, Iowa)",Iowa,1860-07-13,1860,7,13,seq-1,ed-1,1,2943,87395,0,sn84027253,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87395_0.txt,https://articleextractor.org/pages/87395/iahi_bellsprout_ver01/sn84027253/1860/07/13/ed-1/seq-1/0?user_id=6
118278,86147_0.txt,After the injuest had been held the crowd,86147_0,"Port Tobacco times, and Charles County advertiser. (Port Tobacco, M...)",Maryland,1860-08-23,1860,8,23,seq-2,ed-1,2,5184,86147,0,sn89060060,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86147_0.txt,https://articleextractor.org/pages/86147/mdu_elsberg_ver02/sn89060060/1860/08/23/ed-1/seq-2/0?user_id=6
144717,87346_0.txt,Every word of this was corroborated by an,87346_0,New-York dispatch (New York [N.Y.]),New York,1860-08-25,1860,8,25,seq-1,ed-1,2,1990,87346,0,sn83030364,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87346_0.txt,https://articleextractor.org/pages/87346/dlc_collins_ver01/sn83030364/1860/08/25/ed-1/seq-1/0?user_id=6
18424,8739_0.txt,Mob Law at Fort Smith --- Hanging of a,8739_0,"Nashville union and American (Nashville, Tenn...)",Tennessee,1860-09-19,1860,9,19,seq-3,ed-1,1,10894,8739,0,sn85038518,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/8739_0.txt,https://articleextractor.org/pages/8739/tu_dolly_ver01/sn85038518/1860/09/19/ed-1/seq-3/0?user_id=6
146974,87393_0.txt,"Gordon, the Murderer- Attempt to Lynch",87393_0,Cincinnati daily press (Cincinnati [Ohi...),Ohio,1860-09-19,1860,9,19,seq-1,ed-1,1,9782,87393,0,sn84028745,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87393_0.txt,https://articleextractor.org/pages/87393/ohi_guildenstern_ver01/sn84028745/1860/09/19/ed-1/seq-1/0?user_id=6
33622,13766_0.txt,Lynch Law in the South- Hanging of,13766_0,Cincinnati daily press (Cincinnati [Ohi...),Ohio,1860-10-06,1860,10,6,seq-1,ed-1,1,9785,13766,0,sn84028745,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/13766_0.txt,https://articleextractor.org/pages/13766/ohi_guildenstern_ver01/sn84028745/1860/10/06/ed-1/seq-1/0?user_id=6
106717,19805_0.txt,We published a paragraph some days ago,19805_0,Cleveland morning leader (Cleveland [Ohio...),Ohio,1860-10-18,1860,10,18,seq-2,ed-1,1,9599,19805,0,sn83035143,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19805_0.txt,https://articleextractor.org/pages/19805/ohi_desdemona_ver01/sn83035143/1860/10/18/ed-1/seq-2/0?user_id=6
144018,87316_0.txt,"AT Van Buren, Arkansas, on the 13th,",87316_0,"The weekly pioneer and Democrat (Saint Paul, Min...)",Minnesota,1860-10-26,1860,10,26,seq-2,ed-1,1,5950,87316,0,sn83016751,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87316_0.txt,https://articleextractor.org/pages/87316/mnhi_foxtrot_ver01/sn83016751/1860/10/26/ed-1/seq-2/0?user_id=6
146950,87391_0.txt,SOILER; Madison and,87391_0,"Muscatine weekly journal (Muscatine, Iowa)",Iowa,1860-11-09,1860,11,9,seq-1,ed-2,1,2945,87391,0,sn84027253,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87391_0.txt,https://articleextractor.org/pages/87391/iahi_bellsprout_ver01/sn84027253/1860/11/09/ed-2/seq-1/0?user_id=6
117688,86118_0.txt,Lynching in Kansas.,86118_0,"Nashville union and American (Nashville, Tenn.) 1853-1862",Tennessee,1860-11-20,1860,11,20,seq-3,ed-1,1,10895,86118,0,sn85038518,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86118_0.txt,https://articleextractor.org/pages/86118/tu_dolly_ver01/sn85038518/1860/11/20/ed-1/seq-3/0?user_id=6
110991,19941_0.txt,FRESH OUTBREAK.,19941_0,"Richmond daily Whig (Richmond, Va.)",Virginia,1860-11-21,1860,11,21,seq-2,ed-1,1,11995,19941,0,sn84024656,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19941_0.txt,https://articleextractor.org/pages/19941/vi_hanoverian_ver01/sn84024656/1860/11/21/ed-1/seq-2/0?user_id=6
111001,19941_1.txt,FRESH OUTBREAK IN KANSAS.- The Leavenworth Times,19941_1,"Richmond daily Whig (Richmond, Va.)",Virginia,1860-11-21,1860,11,21,seq-2,ed-1,1,11996,19941,1,sn84024656,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19941_1.txt,https://articleextractor.org/pages/19941/vi_hanoverian_ver01/sn84024656/1860/11/21/ed-1/seq-2/0?user_id=6
145158,87367_0.txt,outbreak in that region. At the date of the,87367_0,The daily dispatch (Richmond [Va.]),Virginia,1860-11-21,1860,11,21,seq-2,ed-1,1,12039,87367,0,sn84024738,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87367_0.txt,https://articleextractor.org/pages/87367/vi_johnhenry_ver01/sn84024738/1860/11/21/ed-1/seq-2/0?user_id=6
149948,87472_0.txt,"others ordered to leave the terri- Brown, a",87472_0,"Muscatine weekly journal (Muscatine, Iowa)",Iowa,1860-11-23,1860,11,23,seq-2,ed-1,1,2946,87472,0,sn84027253,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87472_0.txt,https://articleextractor.org/pages/87472/iahi_bellsprout_ver01/sn84027253/1860/11/23/ed-1/seq-2/0?user_id=6
143901,87312_0.txt,Englishman Lynched in An Inoffensive,87312_0,Cincinnati daily press (Cincinnati [Ohi...),Ohio,1860-12-10,1860,12,10,seq-1,ed-1,1,9788,87312,0,sn84028745,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87312_0.txt,https://articleextractor.org/pages/87312/ohi_guildenstern_ver01/sn84028745/1860/12/10/ed-1/seq-1/0?user_id=6
144007,87315_0.txt,A REPORT was current here a few months,87315_0,"The weekly pioneer and Democrat (Saint Paul, Min...)",Minnesota,1860-12-21,1860,12,21,seq-8,ed-1,1,5951,87315,0,sn83016751,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87315_0.txt,https://articleextractor.org/pages/87315/mnhi_foxtrot_ver01/sn83016751/1860/12/21/ed-1/seq-8/0?user_id=6
149884,87469_0.txt,Among the ten thousand Compromises,87469_0,Cleveland morning leader (Cleveland [Ohio...),Ohio,1860-12-25,1860,12,25,seq-2,ed-1,1,9600,87469,0,sn83035143,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87469_0.txt,https://articleextractor.org/pages/87469/ohi_desdemona_ver01/sn83035143/1860/12/25/ed-1/seq-2/0?user_id=6
144816,87350_0.txt,Butter 15c. Green Hides 41@ 5c. dry flint$ 111@,87350_0,"Muscatine weekly journal (Muscatine, Iowa)",Iowa,1860-12-28,1860,12,28,seq-2,ed-1,1,2947,87350,0,sn84027253,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87350_0.txt,https://articleextractor.org/pages/87350/iahi_bellsprout_ver01/sn84027253/1860/12/28/ed-1/seq-2/0?user_id=6
33648,13768_0.txt,LAW SUPREME.- The Mayor of Mo,13768_0,"Red Wing sentinel (Red Wing, M.T. ...)",Minnesota,1861-01-02,1861,1,2,seq-2,ed-1,1,5761,13768,0,sn85025569,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/13768_0.txt,https://articleextractor.org/pages/13768/mnhi_datsun_ver01/sn85025569/1861/01/02/ed-1/seq-2/0?user_id=6
34938,14226_0.txt,Some Tennesseeans appear to have turned,14226_0,"Evening star (Washington, D.C...)",District of Columbia,1861-01-17,1861,1,17,seq-2,ed-1,1,2299,14226,0,sn83045462,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/14226_0.txt,https://articleextractor.org/pages/14226/dlc_leonberger_ver03/sn83045462/1861/01/17/ed-1/seq-2/0?user_id=6
86917,18904_0.txt,Rumored Lynching.,18904_0,"Smyrna times (Smyrna, Del.)",Delaware,1861-02-21,1861,2,21,seq-3,ed-1,1,1830,18904,0,sn84020422,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18904_0.txt,https://articleextractor.org/pages/18904/deu_artemis_ver02/sn84020422/1861/02/21/ed-1/seq-3/0?user_id=6
86940,18905_0.txt,ALL A HOAX.- There has been a report in,18905_0,"Smyrna times (Smyrna, Del.)",Delaware,1861-02-28,1861,2,28,seq-3,ed-1,1,1831,18905,0,sn84020422,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18905_0.txt,https://articleextractor.org/pages/18905/deu_artemis_ver02/sn84020422/1861/02/28/ed-1/seq-3/0?user_id=6
143845,87309_0.txt,The Nashville Union gives particulars,87309_0,"The Jeffersonian Democrat (Chardon, Ohio)",Ohio,1861-04-05,1861,4,5,seq-2,ed-1,1,9809,87309,0,sn84028083,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87309_0.txt,https://articleextractor.org/pages/87309/ohi_horatio_ver01/sn84028083/1861/04/05/ed-1/seq-2/0?user_id=6
98289,19466_0.txt,BALTIMORE CORRESPONDENCE.,19466_0,"The national Republican (Washington, D.C...)",District of Columbia,1861-04-25,1861,4,25,seq-2,ed-1,1,1991,19466,0,sn82014760,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19466_0.txt,https://articleextractor.org/pages/19466/dlc_continental_ver02/sn82014760/1861/04/25/ed-1/seq-2/0?user_id=6
98435,19466_1.txt,Senator Johnson of Tennessee was,19466_1,"The national Republican (Washington, D.C...)",District of Columbia,1861-04-25,1861,4,25,seq-2,ed-1,1,1992,19466,1,sn82014760,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19466_1.txt,https://articleextractor.org/pages/19466/dlc_continental_ver02/sn82014760/1861/04/25/ed-1/seq-2/0?user_id=6
106736,19807_0.txt,A RUMOR.- It is reported that Mr. John,19807_0,"The national Republican (Washington, D.C...)",District of Columbia,1861-04-29,1861,4,29,seq-3,ed-1,1,1993,19807,0,sn82014760,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19807_0.txt,https://articleextractor.org/pages/19807/dlc_continental_ver02/sn82014760/1861/04/29/ed-1/seq-3/0?user_id=6
65040,17494_0.txt,The professed friends of the independence of fest,17494_0,"Delaware State journal and statesman (Wilmington, Del...)",Delaware,1861-06-11,1861,6,11,seq-1,ed-1,1,1898,17494,0,sn84038112,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17494_0.txt,https://articleextractor.org/pages/17494/deu_jinx_ver01/sn84038112/1861/06/11/ed-1/seq-1/0?user_id=6
143850,87310_1.txt,here yester- you the establishment,87310_1,"Chicago daily tribune (Chicago, Ill.)",Illinois,1861-06-13,1861,6,13,seq-4,ed-1,2,2012,87310,1,sn84031490,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87310_1.txt,https://articleextractor.org/pages/87310/dlc_division_ver02/sn84031490/1861/06/13/ed-1/seq-4/0?user_id=6
102034,19594_0.txt,UNION COUNTY. The County Court of Union,19594_0,"The western Democrat (Charlotte, N.C.)",North Carolina,1861-07-09,1861,7,9,seq-3,ed-1,1,8363,19594,0,sn84020712,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19594_0.txt,https://articleextractor.org/pages/19594/ncu_lumber_ver01/sn84020712/1861/07/09/ed-1/seq-3/0?user_id=6
143906,87313_0.txt,",",87313_0,"White Cloud Kansas chief (White Cloud, Ka...)",Kansas,1861-07-11,1861,7,11,seq-1,ed-1,1,4074,87313,0,sn82015486,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87313_0.txt,https://articleextractor.org/pages/87313/khi_allen_ver02/sn82015486/1861/07/11/ed-1/seq-1/0?user_id=6
109735,19915_0.txt,AN ATTEMPTED ATTACK ON THE REBEL PRISONERS.,19915_0,The New York herald (New York [N.Y.]),New York,1861-08-24,1861,8,24,seq-2,ed-1,1,2316,19915,0,sn83030313,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19915_0.txt,https://articleextractor.org/pages/19915/dlc_marcus_ver01/sn83030313/1861/08/24/ed-1/seq-2/0?user_id=6
143822,87306_0.txt,MORE LYNCHING.- A mob recently hung a,87306_0,The weekly Butte record (Oroville [Calif...),California,1861-09-28,1861,9,28,seq-3,ed-1,2,1700,87306,0,sn86058108,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87306_0.txt,https://articleextractor.org/pages/87306/curiv_iris_ver01/sn86058108/1861/09/28/ed-1/seq-3/0?user_id=6
34952,14228_0.txt,MORDER AND LYNCH,14228_0,"Evening star (Washington, D.C...)",District of Columbia,1861-10-08,1861,10,8,seq-2,ed-1,1,2301,14228,0,sn83045462,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/14228_0.txt,https://articleextractor.org/pages/14228/dlc_leonberger_ver03/sn83045462/1861/10/08/ed-1/seq-2/0?user_id=6
143939,87314_0.txt,"canism. I say it is never right. If it were,",87314_0,"Delaware State journal and statesman (Wilmington, Del...)",Delaware,1861-11-05,1861,11,5,seq-2,ed-1,2,1899,87314,0,sn84038112,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87314_0.txt,https://articleextractor.org/pages/87314/deu_jinx_ver01/sn84038112/1861/11/05/ed-1/seq-2/0?user_id=6
143977,87314_1.txt,""" ME. EDITOR: -I see some comments in the",87314_1,"Delaware State journal and statesman (Wilmington, Del...)",Delaware,1861-11-05,1861,11,5,seq-2,ed-1,2,1901,87314,1,sn84038112,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87314_1.txt,https://articleextractor.org/pages/87314/deu_jinx_ver01/sn84038112/1861/11/05/ed-1/seq-2/0?user_id=6
144031,87317_0.txt,the blind maiden.,87317_0,Sunday dispatch (New York [N.Y.]) 1861-1863,New York,1862-01-19,1862,1,19,seq-2,ed-1,2,2119,87317,0,sn85026213,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87317_0.txt,https://articleextractor.org/pages/87317/dlc_frost_ver02/sn85026213/1862/01/19/ed-1/seq-2/0?user_id=6
144045,87317_1.txt,""" I have this to say, you ruffians: that I",87317_1,Sunday dispatch (New York [N.Y.]) 1861-1863,New York,1862-01-19,1862,1,19,seq-2,ed-1,2,2120,87317,1,sn85026213,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87317_1.txt,https://articleextractor.org/pages/87317/dlc_frost_ver02/sn85026213/1862/01/19/ed-1/seq-2/0?user_id=6
143893,87311_0.txt,Brutal Outrage- Lynching of the Perpetrators.,87311_0,"The Smoky Hill and Republican union (Junction City, ...)",Kansas,1862-06-19,1862,6,19,seq-2,ed-1,1,4075,87311,0,sn84030186,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87311_0.txt,https://articleextractor.org/pages/87311/khi_allen_ver02/sn84030186/1862/06/19/ed-1/seq-2/0?user_id=6
34968,14229_0.txt,The Bloomington( Illinois) Times was,14229_0,"Rutland weekly herald (Rutland, Vt.)",Vermont,1862-08-28,1862,8,28,seq-4,ed-1,1,12595,14229,0,sn84022367,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/14229_0.txt,https://articleextractor.org/pages/14229/vtu_leek_ver01/sn84022367/1862/08/28/ed-1/seq-4/0?user_id=6
143829,87308_0.txt,Lynch Law Applied to a Negro.,87308_0,"The Portland daily press (Portland, Me.)",Maine,1862-11-04,1862,11,4,seq-3,ed-1,1,5265,87308,0,sn83016025,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87308_0.txt,https://articleextractor.org/pages/87308/me_damariscotta_ver02/sn83016025/1862/11/04/ed-1/seq-3/0?user_id=6
129243,86634_0.txt,A NEGRO LYNCHED- The Baltimore,86634_0,"The Manitowoc pilot (Manitowoc, Wis.)",Wisconsin,1862-11-21,1862,11,21,seq-3,ed-1,2,13187,86634,0,sn85033139,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86634_0.txt,https://articleextractor.org/pages/86634/whi_grace_ver01/sn85033139/1862/11/21/ed-1/seq-3/0?user_id=6
9970,8475_0.txt,A WHITE RIOT IN CANADA WEST.,8475_0,"Daily national Republican (Washington, D.C...)",District of Columbia,1863-03-17,1863,3,17,seq-1,ed-1,1,1994,8475,0,sn86053570,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/8475_0.txt,https://articleextractor.org/pages/8475/dlc_continental_ver02/sn86053570/1863/03/17/ed-1/seq-1/0?user_id=6
116132,86063_0.txt,for,86063_0,"Chicago daily tribune (Chicago, Ill.) 1860-1864",Illinois,1863-05-21,1863,5,21,seq-2,ed-1,1,2062,86063,0,sn84031490,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86063_0.txt,https://articleextractor.org/pages/86063/dlc_edgewater_ver02/sn84031490/1863/05/21/ed-1/seq-2/0?user_id=6
116156,86063_1.txt,"importing ing then pretty effectually broken. This view,",86063_1,"Chicago daily tribune (Chicago, Ill.) 1860-1864",Illinois,1863-05-21,1863,5,21,seq-2,ed-1,1,2063,86063,1,sn84031490,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86063_1.txt,https://articleextractor.org/pages/86063/dlc_edgewater_ver02/sn84031490/1863/05/21/ed-1/seq-2/0?user_id=6
116165,86063_2.txt,"by me, from the time I charged that he",86063_2,"Chicago daily tribune (Chicago, Ill.) 1860-1864",Illinois,1863-05-21,1863,5,21,seq-2,ed-1,1,2060,86063,2,sn84031490,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86063_2.txt,https://articleextractor.org/pages/86063/dlc_edgewater_ver02/sn84031490/1863/05/21/ed-1/seq-2/0?user_id=6
116169,86063_3.txt,urging them,86063_3,"Chicago daily tribune (Chicago, Ill.) 1860-1864",Illinois,1863-05-21,1863,5,21,seq-2,ed-1,1,2059,86063,3,sn84031490,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86063_3.txt,https://articleextractor.org/pages/86063/dlc_edgewater_ver02/sn84031490/1863/05/21/ed-1/seq-2/0?user_id=6
144083,87318_0.txt,"A man named James Price, with his",87318_0,Sunday dispatch (New York [N.Y.]) 1861-1863,New York,1863-05-31,1863,5,31,seq-1,ed-1,2,2036,87318,0,sn85026213,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87318_0.txt,https://articleextractor.org/pages/87318/dlc_dunbar_ver01/sn85026213/1863/05/31/ed-1/seq-1/0?user_id=6
144123,87320_0.txt,The affair has created such an excite,87320_0,"The Ohio Democrat (Canal Dover, Oh...)",Ohio,1863-06-05,1863,6,5,seq-2,ed-1,1,9502,87320,0,sn84028889,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87320_0.txt,https://articleextractor.org/pages/87320/ohi_cousteau_ver02/sn84028889/1863/06/05/ed-1/seq-2/0?user_id=6
120501,86214_0.txt,A NEGRO LYNCHED AT NEWBURG FOR,86214_0,Sunday dispatch (New York [N.Y.]) 1861-1863,New York,1863-06-28,1863,6,28,seq-6,ed-1,2,2037,86214,0,sn85026213,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86214_0.txt,https://articleextractor.org/pages/86214/dlc_dunbar_ver01/sn85026213/1863/06/28/ed-1/seq-6/0?user_id=6
48769,16786_0.txt,"BROADWAY, N. Y. E",16786_0,"Daily State sentinel (Indianapolis, I...)",Indiana,1863-07-16,1863,7,16,seq-3,ed-1,2,3480,16786,0,sn82015683,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/16786_0.txt,https://articleextractor.org/pages/16786/in_england_ver02/sn82015683/1863/07/16/ed-1/seq-3/0?user_id=6
