...1,filename,sentence,file_id2,newspaper_name,newspaper_state,date,year,month,day,page,edition,mod_id,unnamed_0,file_id,article_id,sn,filepath,url2
141918,87195_0.txt,-A colored ex- convict was lynched in,87195_0,"Rocky Mountain husbandman (Diamond City, M...)",Montana,1880-07-29,1880,7,29,seq-7,ed-1,1,7358,87195,0,sn83025309,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87195_0.txt,https://articleextractor.org/pages/87195/mthi_moose_ver01/sn83025309/1880/07/29/ed-1/seq-7/0?user_id=6
142903,87257_0.txt,"on the 21st inst., Annie Hardy,",87257_0,"The Mankato free press (Mankato, Blue E...)",Minnesota,1880-07-30,1880,7,30,seq-4,ed-1,1,5910,87257,0,sn83016589,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87257_0.txt,https://articleextractor.org/pages/87257/mnhi_fencing_ver02/sn83016589/1880/07/30/ed-1/seq-4/0?user_id=6
141502,87181_0.txt,"CHARLES NORTON, while under the",87181_0,"The weekly Elko independent (Elko, Nev.)",Nevada,1880-08-01,1880,8,1,seq-1,ed-1,1,9321,87181,0,sn86091341,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87181_0.txt,https://articleextractor.org/pages/87181/nvln_keystone_ver03/sn86091341/1880/08/01/ed-1/seq-1/0?user_id=6
49924,16871_0.txt,"Kentucky, and were subsequently lynched.",16871_0,Sacramento daily record-union (Sacramento [Cal...),California,1880-08-06,1880,8,6,seq-2,ed-1,2,1712,16871,0,sn82014381,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/16871_0.txt,https://articleextractor.org/pages/16871/curiv_lytton_ver01/sn82014381/1880/08/06/ed-1/seq-2/0?user_id=6
141833,87190_0.txt,"The late outrage at Jonesboro, Georgia,",87190_0,"St. Landry democrat. (Opelousas, La.)",Louisiana,1880-08-07,1880,8,7,seq-1,ed-1,1,5023,87190,0,sn88064537,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87190_0.txt,https://articleextractor.org/pages/87190/lu_blastoise_ver01/sn88064537/1880/08/07/ed-1/seq-1/0?user_id=6
142080,87203_0.txt,"NASHVILLE, Tenn., Aug. 7.- John Bailey",87203_0,"The Rock Island Argus. (Rock Island, Il...)",Illinois,1880-08-09,1880,8,9,seq-1,ed-1,1,3714,87203,0,sn92053943,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87203_0.txt,https://articleextractor.org/pages/87203/iune_columnist_ver01/sn92053943/1880/08/09/ed-1/seq-1/0?user_id=6
142104,87207_0.txt,"ticket: For governor, David H.",87207_0,"The Mankato free press (Mankato, Blue E...)",Minnesota,1880-08-13,1880,8,13,seq-4,ed-1,1,5912,87207,0,sn83016589,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87207_0.txt,https://articleextractor.org/pages/87207/mnhi_fencing_ver02/sn83016589/1880/08/13/ed-1/seq-4/0?user_id=6
142132,87207_1.txt,HER majesty's,87207_1,"The Mankato free press (Mankato, Blue E...)",Minnesota,1880-08-13,1880,8,13,seq-4,ed-1,1,5914,87207,1,sn83016589,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87207_1.txt,https://articleextractor.org/pages/87207/mnhi_fencing_ver02/sn83016589/1880/08/13/ed-1/seq-4/0?user_id=6
142139,87207_2.txt,voters. The,87207_2,"The Mankato free press (Mankato, Blue E...)",Minnesota,1880-08-13,1880,8,13,seq-4,ed-1,1,5916,87207,2,sn83016589,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87207_2.txt,https://articleextractor.org/pages/87207/mnhi_fencing_ver02/sn83016589/1880/08/13/ed-1/seq-4/0?user_id=6
141968,87199_0.txt,"owing to the general chlorine, alumina, lime; protoxide",87199_0,"Memphis daily appeal (Memphis, Tenn.)",Alabama,1880-09-02,1880,9,2,seq-4,ed-1,1,10868,87199,0,sn83045160,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87199_0.txt,https://articleextractor.org/pages/87199/tu_charlie_ver01/sn83045160/1880/09/02/ed-1/seq-4/0?user_id=6
126476,86488_0.txt,At 12 o'clock Tuesday,86488_0,"Knoxville daily chronicle (Knoxville, Tenn...)",Tennessee,1880-09-17,1880,9,17,seq-1,ed-1,1,11108,86488,0,sn85033437,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86488_0.txt,https://articleextractor.org/pages/86488/tu_jimmy_ver02/sn85033437/1880/09/17/ed-1/seq-1/0?user_id=6
126487,86488_1.txt,seven negroes implicated,86488_1,"Knoxville daily chronicle (Knoxville, Tenn...)",Tennessee,1880-09-17,1880,9,17,seq-1,ed-1,1,11109,86488,1,sn85033437,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86488_1.txt,https://articleextractor.org/pages/86488/tu_jimmy_ver02/sn85033437/1880/09/17/ed-1/seq-1/0?user_id=6
126500,86488_2.txt,were ta Bell Jack and Jamison Arch,86488_2,"Knoxville daily chronicle (Knoxville, Tenn...)",Tennessee,1880-09-17,1880,9,17,seq-1,ed-1,1,11106,86488,2,sn85033437,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86488_2.txt,https://articleextractor.org/pages/86488/tu_jimmy_ver02/sn85033437/1880/09/17/ed-1/seq-1/0?user_id=6
142295,87218_0.txt,"A mob at Sadderville, Ky., hanged",87218_0,"Lexington weekly intelligencer. (Lexington, Mo.)",Missouri,1880-09-18,1880,9,18,seq-2,ed-1,1,6471,87218,0,sn87052143,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87218_0.txt,https://articleextractor.org/pages/87218/mohi_eeyore_ver01/sn87052143/1880/09/18/ed-1/seq-2/0?user_id=6
64938,17493_0.txt,GENERAL NEWS.,17493_0,"Delaware state journal (Wilmington, Del...)",Delaware,1880-09-23,1880,9,23,seq-1,ed-1,1,1895,17493,0,sn84026836,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17493_0.txt,https://articleextractor.org/pages/17493/deu_jinx_ver01/sn84026836/1880/09/23/ed-1/seq-1/0?user_id=6
49805,16858_0.txt,face,16858_0,"The Louisiana Democrat (Alexandria, La.)",Louisiana,1880-10-13,1880,10,13,seq-2,ed-1,1,5013,16858,0,sn82003389,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/16858_0.txt,https://articleextractor.org/pages/16858/lu_beast_ver01/sn82003389/1880/10/13/ed-1/seq-2/0?user_id=6
141925,87197_0.txt,"CHEYENNE, Oct. 16.- The Leader's special",87197_0,"The weekly miner (Butte, Mont.)",Montana,1880-10-26,1880,10,26,seq-1,ed-1,1,7316,87197,0,sn84036032,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87197_0.txt,https://articleextractor.org/pages/87197/mthi_jewelwing_ver01/sn84036032/1880/10/26/ed-1/seq-1/0?user_id=6
145008,87358_0.txt,"Deadwood, D. T., 23.-J. H. Hogan,",87358_0,The Salt Lake herald (Salt Lake City ...),Utah,1880-11-24,1880,11,24,seq-2,ed-1,1,11638,87358,0,sn85058130,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87358_0.txt,https://articleextractor.org/pages/87358/uuml_eaton_ver01/sn85058130/1880/11/24/ed-1/seq-2/0?user_id=6
145418,87371_0.txt,Mob's A Vengeance.,87371_0,The Highland weekly news (Hillsborough [H...),Ohio,1880-12-09,1880,12,9,seq-2,ed-1,1,9428,87371,0,sn85038158,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87371_0.txt,https://articleextractor.org/pages/87371/ohi_borachio_ver02/sn85038158/1880/12/09/ed-1/seq-2/0?user_id=6
120173,86206_0.txt,South.,86206_0,"The Kenosha telegraph (Kenosha, Wis.)",Wisconsin,1880-12-17,1880,12,17,seq-1,ed-1,2,13106,86206,0,sn85033123,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86206_0.txt,https://articleextractor.org/pages/86206/whi_engledinger_ver02/sn85033123/1880/12/17/ed-1/seq-1/0?user_id=6
120177,86206_1.txt,"George Scott, a half- breed Indian and",86206_1,"The Kenosha telegraph (Kenosha, Wis.)",Wisconsin,1880-12-17,1880,12,17,seq-1,ed-1,2,13107,86206,1,sn85033123,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86206_1.txt,https://articleextractor.org/pages/86206/whi_engledinger_ver02/sn85033123/1880/12/17/ed-1/seq-1/0?user_id=6
11269,8535_0.txt,"A Horrible Crime,",8535_0,"The Lake Charles echo (Lake Charles, P...)",Louisiana,1880-12-18,1880,12,18,seq-2,ed-1,1,5086,8535,0,sn86053696,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/8535_0.txt,https://articleextractor.org/pages/8535/lu_lapras_ver01/sn86053696/1880/12/18/ed-1/seq-2/0?user_id=6
141921,87196_0.txt,business men in favor of derer escaped and is still,87196_0,"The Donaldsonville chief (Donaldsonville,...)",Louisiana,1880-12-18,1880,12,18,seq-1,ed-1,1,5032,87196,0,sn85034248,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87196_0.txt,https://articleextractor.org/pages/87196/lu_bolivar_ver01/sn85034248/1880/12/18/ed-1/seq-1/0?user_id=6
143738,87302_0.txt,the Beds and their Murdered in Couple An Old,87302_0,"The Stark County Democrat (Canton, Ohio)",Ohio,1880-12-30,1880,12,30,seq-1,ed-1,1,9867,87302,0,sn84028490,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87302_0.txt,https://articleextractor.org/pages/87302/ohi_jaques_ver01/sn84028490/1880/12/30/ed-1/seq-1/0?user_id=6
149503,87459_0.txt,PUNISHMENT. JUST,87459_0,"Public ledger (Memphis, Tenn.)",Tennessee,1881-01-14,1881,1,14,seq-2,ed-1,1,10855,87459,0,sn85033673,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87459_0.txt,https://articleextractor.org/pages/87459/tu_brownie_ver01/sn85033673/1881/01/14/ed-1/seq-2/0?user_id=6
41556,14489_0.txt,Next week Vice President Wheeler,14489_0,"Wheeling register (Wheeling, W. Va...)",West Virginia,1881-02-02,1881,2,2,seq-1,ed-1,2,13555,14489,0,sn86092518,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/14489_0.txt,https://articleextractor.org/pages/14489/wvu_nova_ver02/sn86092518/1881/02/02/ed-1/seq-1/0?user_id=6
109634,19908_0.txt,If eyer a monstrous outrage was,19908_0,"The south Kentuckian (Hopkinsville, K...)",Kentucky,1881-02-08,1881,2,8,seq-2,ed-1,1,4757,19908,0,sn86069392,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19908_0.txt,https://articleextractor.org/pages/19908/kyu_egret_ver01/sn86069392/1881/02/08/ed-1/seq-2/0?user_id=6
109654,19908_1.txt,"assassinated Tex., was of Galveston,",19908_1,"The south Kentuckian (Hopkinsville, K...)",Kentucky,1881-02-08,1881,2,8,seq-2,ed-1,1,4773,19908,1,sn86069392,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19908_1.txt,https://articleextractor.org/pages/19908/kyu_egret_ver01/sn86069392/1881/02/08/ed-1/seq-2/0?user_id=6
29323,9686_0.txt,THE people in Arkansas do,9686_0,"Brenham weekly banner (Brenham, Tex.)",Texas,1881-02-10,1881,2,10,seq-1,ed-1,1,11172,9686,0,sn86089443,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/9686_0.txt,https://articleextractor.org/pages/9686/txdn_argentina_ver01/sn86089443/1881/02/10/ed-1/seq-1/0?user_id=6
29334,9686_1.txt,THE soldiers at Fort. Concho,9686_1,"Brenham weekly banner (Brenham, Tex.)",Texas,1881-02-10,1881,2,10,seq-1,ed-1,1,11174,9686,1,sn86089443,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/9686_1.txt,https://articleextractor.org/pages/9686/txdn_argentina_ver01/sn86089443/1881/02/10/ed-1/seq-1/0?user_id=6
126570,86494_0.txt,"Nashville, 15.- The military has",86494_0,The Salt Lake herald (Salt Lake City ...),Utah,1881-02-16,1881,2,16,seq-2,ed-1,1,11659,86494,0,sn85058130,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86494_0.txt,https://articleextractor.org/pages/86494/uuml_fisher_ver01/sn85058130/1881/02/16/ed-1/seq-2/0?user_id=6
43264,14572_0.txt,"| The Origin of"" Lynch Law.""",14572_0,"Martinsburg independent (Martinsburg, W....)",West Virginia,1881-02-26,1881,2,26,seq-3,ed-1,1,13387,14572,0,sn84038206,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/14572_0.txt,https://articleextractor.org/pages/14572/wvu_casper_ver01/sn84038206/1881/02/26/ed-1/seq-3/0?user_id=6
29349,9689_0.txt,Nothing could illustrate more pain,9689_0,Savannah morning news (Savannah),Georgia,1881-03-07,1881,3,7,seq-2,ed-1,1,2578,9689,0,sn82015137,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/9689_0.txt,https://articleextractor.org/pages/9689/gu_ace_ver02/sn82015137/1881/03/07/ed-1/seq-2/0?user_id=6
134108,86851_0.txt,"Houdsboro, Miss., 13.-Ed. Turner,",86851_0,The Salt Lake herald (Salt Lake City ...),Utah,1881-03-15,1881,3,15,seq-4,ed-1,1,11660,86851,0,sn85058130,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86851_0.txt,https://articleextractor.org/pages/86851/uuml_fisher_ver01/sn85058130/1881/03/15/ed-1/seq-4/0?user_id=6
109769,19916_0.txt,A Murderer Lynched.,19916_0,"The Portland daily press (Portland, Me.)",Maine,1881-03-17,1881,3,17,seq-2,ed-1,1,5305,19916,0,sn83016025,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19916_0.txt,https://articleextractor.org/pages/19916/me_graftonnotch_ver01/sn83016025/1881/03/17/ed-1/seq-2/0?user_id=6
34455,14029_0.txt,Lynch Law in Nebraska.,14029_0,"Daily Kennebec journal (Augusta, Me.)",Maine,1881-04-04,1881,4,4,seq-3,ed-1,1,5274,14029,0,sn82014248,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/14029_0.txt,https://articleextractor.org/pages/14029/me_eddington_ver01/sn82014248/1881/04/04/ed-1/seq-3/0?user_id=6
134073,86850_0.txt,preme Court,86850_0,Savannah morning news (Savannah),Georgia,1881-04-04,1881,4,4,seq-1,ed-1,1,2579,86850,0,sn82015137,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86850_0.txt,https://articleextractor.org/pages/86850/gu_ace_ver02/sn82015137/1881/04/04/ed-1/seq-1/0?user_id=6
133976,86849_0.txt,Bank,86849_0,Savannah morning news (Savannah),Georgia,1881-04-16,1881,4,16,seq-1,ed-1,1,2580,86849,0,sn82015137,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86849_0.txt,https://articleextractor.org/pages/86849/gu_ace_ver02/sn82015137/1881/04/16/ed-1/seq-1/0?user_id=6
134029,86849_1.txt,A North Carolina Elopement,86849_1,Savannah morning news (Savannah),Georgia,1881-04-16,1881,4,16,seq-1,ed-1,1,2581,86849,1,sn82015137,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86849_1.txt,https://articleextractor.org/pages/86849/gu_ace_ver02/sn82015137/1881/04/16/ed-1/seq-1/0?user_id=6
130832,86722_0.txt,"Murder of a Lawyer at El Paso, Ill.",86722_0,"The Portland daily press (Portland, Me.)",Maine,1881-05-04,1881,5,4,seq-2,ed-1,1,5306,86722,0,sn83016025,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86722_0.txt,https://articleextractor.org/pages/86722/me_graftonnotch_ver01/sn83016025/1881/05/04/ed-1/seq-2/0?user_id=6
37329,14362_0.txt,A BRUTAL MURDER.,14362_0,"The daily gazette (Wilmington, Del...)",Delaware,1881-05-05,1881,5,5,seq-4,ed-1,1,1849,14362,0,sn82014805,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/14362_0.txt,https://articleextractor.org/pages/14362/deu_bombarda_ver01/sn82014805/1881/05/05/ed-1/seq-4/0?user_id=6
118657,86161_0.txt,➖➖➖➖➖,86161_0,Savannah morning news (Savannah),Georgia,1881-06-17,1881,6,17,seq-1,ed-1,2,2582,86161,0,sn82015137,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86161_0.txt,https://articleextractor.org/pages/86161/gu_ace_ver02/sn82015137/1881/06/17/ed-1/seq-1/0?user_id=6
118679,86161_1.txt,A Murderer Lynched.,86161_1,Savannah morning news (Savannah),Georgia,1881-06-17,1881,6,17,seq-1,ed-1,2,2583,86161,1,sn82015137,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86161_1.txt,https://articleextractor.org/pages/86161/gu_ace_ver02/sn82015137/1881/06/17/ed-1/seq-1/0?user_id=6
133871,86848_0.txt,""" MONEY OR BLOOD.""",86848_0,Omaha daily bee. (Omaha [Neb.]),Nebraska,1881-06-20,1881,6,20,seq-1,ed-1,1,7494,86848,0,sn99021999,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86848_0.txt,https://articleextractor.org/pages/86848/nbu_emerson_ver01/sn99021999/1881/06/20/ed-1/seq-1/0?user_id=6
133835,86847_0.txt,but of the President is more favorable than Mrs.,86847_0,"Mower County transcript (Lansing, Minn.)",Minnesota,1881-07-13,1881,7,13,seq-1,ed-1,1,6260,86847,0,sn85025431,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86847_0.txt,https://articleextractor.org/pages/86847/mnhi_quasar_ver01/sn85025431/1881/07/13/ed-1/seq-1/0?user_id=6
133845,86847_1.txt,us to good for the immediate future. bedded,86847_1,"Mower County transcript (Lansing, Minn.)",Minnesota,1881-07-13,1881,7,13,seq-1,ed-1,1,6261,86847,1,sn85025431,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86847_1.txt,https://articleextractor.org/pages/86847/mnhi_quasar_ver01/sn85025431/1881/07/13/ed-1/seq-1/0?user_id=6
