word1,word2,n,decade
machine,gun,2,1920
mail,car,2,1920
main,street,2,1920
march,14,2,1920
march,15,2,1920
masks,worn,2,1920
mass,meeting,2,1920
mcclenny,fla,2,1920
memphis,tenn,2,1920
mental,attitude,2,1920
miles,north,2,1920
mill,bosses,2,1920
million,dollars,2,1920
miss,charlotte,2,1920
miss,dec,2,1920
miss,gertrude,2,1920
miss,glennie,2,1920
miss,jan,2,1920
miss,jessie,2,1920
miss.james,spencer,2,1920
mississippi,mob,2,1920
mob,action,2,1920
mob,attempted,2,1920
mob,break,2,1920
mob,dispersed,2,1920
mob,estimated,2,1920
mob,forms,2,1920
mob,intent,2,1920
mob,strung,2,1920
mob,sun,2,1920
mob,threatens,2,1920
mob,yesterday,2,1920
morrilton,ark,2,1920
morrow's,firmly,2,1920
mound,city,2,1920
murder,5,2,1920
national,committee,2,1920
national,guardsmen,2,1920
negro,boys,2,1920
negro,farm,2,1920
negro,held,2,1920
negro,inflicted,2,1920
negro,preacher,2,1920
negro,race,2,1920
negro,republican,2,1920
negro,sentenced,2,1920
negro,voting,2,1920
negroes,charged,2,1920
nethaway,trial,2,1920
news,service,2,1920
nov,11,2,1920
nov,30,2,1920
ocala,fla,2,1920
oconee,county,2,1920
oct,1,2,1920
oct,9,2,1920
october,8,2,1920
offenses,charged,2,1920
officers,pursued,2,1920
oklahoma,mob,2,1920
ordinary,receipts,2,1920
otho,parker,2,1920
pa,press,2,1920
paris,ky,2,1920
peace,officers,2,1920
persons,including,2,1920
persons,lynched,2,1920
petersburg,va,2,1920
petroleum,field,2,1920
philadelphia,pa,2,1920
police,chief,2,1920
police,department,2,1920
police,force,2,1920
police,saved,2,1920
poor,whites,2,1920
posse,arrived,2,1920
principal,business,2,1920
prominent,citizen,2,1920
prominent,resident,2,1920
public,square,2,1920
pursued,carter,2,1920
purvis,miss,2,1920
quiet,restored,2,1920
race,hatred,2,1920
race,issue,2,1920
rape,3,2,1920
redick's,court,2,1920
regular,intervals,2,1920
regular,meeting,2,1920
republican,party,2,1920
republican,ticket,2,1920
return,home,2,1920
rev,john,2,1920
robertson,negro,2,1920
rockwell,city,2,1920
rocky,mount,2,1920
russian,workers,2,1920
salutary,effect,2,1920
sardis,miss,2,1920
savannah,ga,2,1920
saved,samuel,2,1920
scott,mob,2,1920
senate,committee,2,1920
senator,joseph,2,1920
senator,kenyon,2,1920
sept,2,2,1920
sept,5,2,1920
sept,9,2,1920
set,fire,2,1920
sheriff,rogers,2,1920
sheriff,thompson,2,1920
sheriff,williamson,2,1920
shop,owner,2,1920
signed,confession,2,1920
sonoma,county,2,1920
southern,workers,2,1920
special,deputies,2,1920
special,guard,2,1920
stabbad,otho,2,1920
statement,issued,2,1920
steel,cell,2,1920
steel,doors,2,1920
stop,lynching,2,1920
storm,jail,2,1920
strike,resulted,2,1920
strike,sympathizers,2,1920
strikebreaker,jake,2,1920
striking,miss,2,1920
t.u.u.l,convention,2,1920
tain,people,2,1920
tchula,miss,2,1920
telegraph,pole,2,1920
telephone,message,2,1920
tex,june,2,1920
texarkana,ark,2,1920
texarkana,tex,2,1920
texas,mob,2,1920
texas,negro,2,1920
textile,workers,2,1920
thompson,negro,2,1920
tom,vickery,2,1920
tommy,o'connor,2,1920
tree,limb,2,1920
trouble,started,2,1920
tulsa,okla,2,1920
union,declares,2,1920
va,monday,2,1920
va,sept,2,1920
versailles,ky,2,1920
virginia,minn,2,1920
waco,tex,2,1920
washington,race,2,1920
watson,democrat,2,1920
wayne,county,2,1920
weeks,ago,2,1920
west,fla,2,1920
white,boy,2,1920
white,farmer,2,1920
white,mob,2,1920
white,postal,2,1920
winder,ga,2,1920
winder,late,2,1920
witness,asserted,2,1920
woman,1,2,1920
woman,attack,2,1920
women,identified,2,1920
woodbury,ga,2,1920
woodrow,wilson,2,1920
york,city,2,1920
youngstown,ohio,2,1920
1,alleged,1,1920
1,blutch,1,1920
1,claude,1,1920
1,incendiary,1,1920
1,lynch,1,1920
1,masked,1,1920
1,north,1,1920
1,ordinary,1,1920
1,policemen,1,1920
1,remarks,1,1920
1,robbery,1,1920
1,roy,1,1920
1,sheriff,1,1920
1,tennessee,1,1920
1,tom,1,1920
1,west,1,1920
"1,000",persons,1,1920
"1,000",troops,1,1920
"1,664",368,1,1920
1.50,money,1,1920
10,30,1,1920
10,rape,1,1920
10,yearold,1,1920
100,persons,1,1920
1000,fine,1,1920
1000,negroes,1,1920
104,week,1,1920
11,army,1,1920
11,july,1,1920
11,virginia,1,1920
11,wylie,1,1920
12,30,1,1920
12,colorado,1,1920
12,missouri,1,1920
12th,1922,1,1920
12th,bible,1,1920
13,attempted,1,1920
1375,ears,1,1920
13yearold,white,1,1920
14,employe,1,1920
14,gov,1,1920
14,miles,1,1920
14,occasions,1,1920
14,white,1,1920
143,followers,1,1920
14yearold,martha,1,1920
14yearold,south,1,1920
14yearold,white,1,1920
15,1926,1,1920
15,coal,1,1920
15,louise,1,1920
15,lynched,1,1920
15,rev,1,1920
"15,000",officers,1,1920
150,miles,1,1920
150,militiamen,1,1920
156,alaska,1,1920
15yearold,negro,1,1920
16,accord,1,1920
16,duluth,1,1920
16,frank,1,1920
16,george,1,1920
16,north,1,1920
16,special,1,1920
16,ten,1,1920
16,virtually,1,1920
166,pp,1,1920
17,gov,1,1920
17,home,1,1920
17,lee,1,1920
17,plaster,1,1920
17,preceding,1,1920
18,23,1,1920
18,jake,1,1920
18,months,1,1920
18,negro,1,1920
18,parties,1,1920
1884,issue,1,1920
1889,3443,1,1920
18two,negroes,1,1920
19,negro,1,1920
1918,3,1,1920
1918to,july,1,1920
1919,record,1,1920
1920,mediator,1,1920
1923,mitchell,1,1920
1924,vote,1,1920
1sinia,vir,1,1920
2,00,1,1920
2,30,1,1920
2,charge,1,1920
2,florida,1,1920
2,jim,1,1920
2,jimathens,1,1920
2,kansas,1,1920
2,killing,1,1920
2,mexicans,1,1920
2,nebraska,1,1920
2,negro,1,1920
2,o'clock,1,1920
2,oklahoma,1,1920
2,race,1,1920
2,taking,1,1920
2,writing,1,1920
"2,000",infulated,1,1920
2.000,fellows,1,1920
20,1919,1,1920
20,1920,1,1920
20,9,1,1920
20,joe,1,1920
20,miles,1,1920
20,minutes,1,1920
20,mose,1,1920
20,sergeant,1,1920
200,masked,1,1920
200,stormed,1,1920
2000,whites,1,1920
20yearold,negro,1,1920
21,1920,1,1920
21,demands,1,1920
21,louisiana,1,1920
21,lynchings,1,1920
21joe,pem,1,1920
22,1924,1,1920
22,mob,1,1920
22,phil,1,1920
224,persons,1,1920
22two,hundred,1,1920
23,jim,1,1920
23,ninety,1,1920
23d,street,1,1920
24,governors,1,1920
24,landed,1,1920
24,quiet,1,1920
24,white,1,1920
25,masked,1,1920
25,school,1,1920
26,ap,1,1920
26,efforts,1,1920
26,joe,1,1920
26,mob,1,1920
261,west,1,1920
26a,woman,1,1920
27,1844,1,1920
27,victims,1,1920
27yearold,negro,1,1920
28,black,1,1920
28,jim,1,1920
28,negro,1,1920
28,suit,1,1920
28great,mob,1,1920
29,colored,1,1920
29,days,1,1920
29,joe,1,1920
29,twonegroes,1,1920
29,william,1,1920
3,attack,1,1920
3,beirsdorf,1,1920
3,efforts,1,1920
3,elisha,1,1920
3,georgia,1,1920
3,miles,1,1920
3,mur,1,1920
3,negros,1,1920
3,o'clock,1,1920
3,ob,1,1920
3,police,1,1920
3,pp,1,1920
3,president,1,1920
3,rape,1,1920
3,shooting,1,1920
3,south,1,1920
3,timely,1,1920
"3,224",deaths,1,1920
"3,500",lynch,1,1920
30,ap,1,1920
30,days,1,1920
30,masked,1,1920
30,o'clock,1,1920
30,red,1,1920
300,persons,1,1920
31,sixty,1,1920
3443,lynchings,1,1920
3612,juneau,1,1920
363,lynchings,1,1920
368,acres,1,1920
368,mississippi,1,1920
38,hours,1,1920
38,mayors,1,1920
4,alleged,1,1920
4,beach,1,1920
4,insulting,1,1920
4,killing,1,1920
4,sandy,1,1920
4,shooting,1,1920
4,timely,1,1920
4,washington,1,1920
4,william,1,1920
"40,000",acres,1,1920
400,regulars,1,1920
"400,000",railway,1,1920
40yearold,negro,1,1920
45,o'clock,1,1920
"47,000,000",theso,1,1920
4yearold,girl,1,1920
5,30,1,1920
5,attempted,1,1920
5,georgia,1,1920
5,louisiana,1,1920
5,mississippi,1,1920
5,pp,1,1920
"5,000",battered,1,1920
"5,000",late,1,1920
"5,000",surged,1,1920
50,armed,1,1920
50,bullets,1,1920
50,miles,1,1920
500,fine,1,1920
"56,000",giving,1,1920
6,howard,1,1920
6,reports,1,1920
6,shooting,1,1920
6,tennessee,1,1920
600,citizens,1,1920
61,persons,1,1920
69,hoursresponded,1,1920
695,witch,1,1920
7,30,1,1920
7,arkansas,1,1920
7,complete,1,1920
7,ed,1,1920
7,mississippi,1,1920
7,protest,1,1920
7,red,1,1920
7,werely,1,1920
"7,500",damages,1,1920
700,persons,1,1920
700,rebel,1,1920
75,negroes,1,1920
78,mob,1,1920
8,17,1,1920
8,charges,1,1920
8,hing,1,1920
8,o'clock,1,1920
"80,000",damages,1,1920
82,lynchings,1,1920
9,1920,1,1920
9,1925,1,1920
9,45,1,1920
9,abetting,1,1920
9,circuit,1,1920
9,florida,1,1920
9,martial,1,1920
9,sam,1,1920
abetting,riots,1,1920
abiding,white,1,1920
ably,prevented,1,1920
aboard,excellent,1,1920
abolitionists,their's,1,1920
abomination,peculiar,1,1920
absolutely,excluded,1,1920
accomplished,aft,1,1920
accorded,leadership,1,1920
accounts,ofthe,1,1920
accounts,read,1,1920
accused,negro,1,1920
acer,oth,1,1920
acing,jury,1,1920
acquiescense,permitted,1,1920
acquire,west,1,1920
acquired,wealth,1,1920
act,acting,1,1920
act,trial,1,1920
acting,corporal,1,1920
acting,governor's,1,1920
action,desired,1,1920
active,investigation,1,1920
actively,participated,1,1920
actual,assailant,1,1920
actual,lynch,1,1920
acute,conflict,1,1920
additional,arrests,1,1920
additional,prizes,1,1920
adjourned,court,1,1920
admits,attack,1,1920
admitted,attacking,1,1920
admitted,brutal,1,1920
admitted,inciting,1,1920
adopted,unanimously,1,1920
advantageous,positions,1,1920
advertiser,called,1,1920
affair,led,1,1920
affected,human,1,1920
afford,protection,1,1920
africa,oct,1,1920
africa,slogana,1,1920
african,descent,1,1920
afroamerican,soeietty,1,1920
afternoon,apparently,1,1920
afternoon,hundreds,1,1920
afternoon,italian,1,1920
age,24,1,1920
aged,20,1,1920
aged,40,1,1920
aged,9,1,1920
aged,colored,1,1920
aged,mother,1,1920
aged,night,1,1920
agents,6.00,1,1920
agnes,lobeck,1,1920
ago,duluth,1,1920
ago,pulled,1,1920
agujitas,district,1,1920
ail,ins,1,1920
aims,paid,1,1920
airplane,henderson,1,1920
airy,claimed,1,1920
airy,sheriff,1,1920
al,smith,1,1920
ala,feb,1,1920
ala,jan,1,1920
ala,july,1,1920
ala,march,1,1920
ala,oct,1,1920
alabama,7,1,1920
alabama,9,1,1920
alabama,mob,1,1920
alabama,national,1,1920
alabama,soldier,1,1920
alamo,tenn,1,1920
alaska,daily,1,1920
alaska,tuesday,1,1920
alex,winn,1,1920
alfred,williams,1,1920
alien,property,1,1920
alive,recently,1,1920
alleged,assail,1,1920
alleged,assailant,1,1920
alleged,assault,1,1920
alleged,complicity,1,1920
alleged,connection,1,1920
alleged,german,1,1920
alleged,incendiary,1,1920
alleged,murderer,1,1920
alleged,murderers,1,1920
alleged,negro,1,1920
alleged,robberies,1,1920
allen,27yearold,1,1920
allen,cousin,1,1920
allen,property,1,1920
ally,agreed,1,1920
alternate,elected,1,1920
altrecation,eli,1,1920
alvaro,obregon,1,1920
america's,reign,1,1920
american,army,1,1920
american,bar,1,1920
american,battle,1,1920
american,cl,1,1920
american,idea,1,1920
american,league,1,1920
american,negro,1,1920
american,silver,1,1920
american,workers,1,1920
americans,accounts,1,1920
amoosin,cuss,1,1920
amusement,park,1,1920
anarchy,silent,1,1920
ancestral,ceremonies,1,1920
anderson,14,1,1920
anderson,farm,1,1920
anderson,girl's,1,1920
angelic,victim,1,1920
anglosaxon,workers,1,1920
angry,white,1,1920
annual,conference,1,1920
annual,report,1,1920
ant,bearing,1,1920
antilynching,law,1,1920
antiquated,jim,1,1920
antonio,texas.a,1,1920
antwerp,norodin,1,1920
ao,automobile,1,1920
apell,22,1,1920
appalling,num,1,1920
appeal,declaring,1,1920
applied,profane,1,1920
approves,mob,1,1920
april,13,1,1920
april,14,1,1920
april,19,1,1920
april,21,1,1920
april,22,1,1920
april,22negroes,1,1920
april,22women,1,1920
april,23,1,1920
april,29,1,1920
april,4sandy,1,1920
ard,ills,1,1920
ardmore,govern,1,1920
ark,august,1,1920
ark,hotel,1,1920
ark,jan,1,1920
ark,january,1,1920
arkansas,9,1,1920
arkansas,district,1,1920
arkansas,pe,1,1920
arkansas,sid,1,1920
arman,ed,1,1920
armed,negroes,1,1920
armed,officers,1,1920
armed,republicans,1,1920
armour,foiled,1,1920
army,air,1,1920
army,defense,1,1920
army,lynching,1,1920
aroused,strikes,1,1920
arra,gned,1,1920
arrest,awaiting,1,1920
arrest,charged,1,1920
arrested,dispersed,1,1920
arrested,friday,1,1920
arrested,immediately,1,1920
arrested,lewis,1,1920
arrested,thursday,1,1920
arrested,tuesday,1,1920
arrived,save,1,1920
arrowhead,suiting,1,1920
arthur,tuesday,1,1920
article,appeared,1,1920
artillery,rifles,1,1920
artistshandwriting,experts,1,1920
ascertain,truthhas,1,1920
assault,alleged,1,1920
assault,lynched,1,1920
assault,upor,1,1920
assaulted,white,1,1920
assaulting,1minnie,1,1920
assaulting,aged,1,1920
assaulting,sylvia,1,1920
association,appeals,1,1920
association,declares,1,1920
association,repeated,1,1920
association's,request,1,1920
assumes,sharper,1,1920
ate,national,1,1920
atempted,holdup,1,1920
atlanta,august,1,1920
atlanta,ga.charged,1,1920
atlanta,sept,1,1920
atrocious,crime,1,1920
attack,occurred,1,1920
attack,station,1,1920
attacked,ruby,1,1920
attackers,fire,1,1920
attackers,killed,1,1920
attacking,band,1,1920
attacking,girl,1,1920
attacking,miss,1,1920
attempted,assault,1,1920
attempted,attack,1,1920
attempted,attacks,1,1920
attempted,crime,1,1920
attempted,criminal,1,1920
attempted,murder,1,1920
attending,physicians,1,1920
attention,care,1,1920
attorney,fleharty,1,1920
attorney,general's,1,1920
attorney,george,1,1920
attorney,heuser,1,1920
attorney,joseph,1,1920
attorney,shot,1,1920
attorney,warmained,1,1920
attroney,joseph,1,1920
auburn,county,1,1920
auburn,ia,1,1920
audacious,movement,1,1920
audience,crowding,1,1920
aug,1,1,1920
aug,10,1,1920
aug,12,1,1920
aug,15,1,1920
aug,16,1,1920
aug,166,1,1920
aug,18two,1,1920
aug,2,1,1920
aug,25,1,1920
aug,28,1,1920
aug,6,1,1920
august,1,1,1920
august,1921,1,1920
august,28,1,1920
august,29,1,1920
austin,feb,1,1920
austin,texas,1,1920
authorities,believed,1,1920
authorities,guarding,1,1920
authorities,police,1,1920
authorities,refuse,1,1920
authority,brought,1,1920
authorized,peace,1,1920
authorized,strength,1,1920
automobile,bearing,1,1920
automobile,dragged,1,1920
automobile,truck,1,1920
automobile,trucks,1,1920
automobiles,cross,1,1920
automobiles,failed,1,1920
automobiles,parking,1,1920
average,fairminded,1,1920
awful,stain,1,1920
badly,hurt,1,1920
bag,con,1,1920
bail,tuesday,1,1920
baker,chairman,1,1920
baker,returned,1,1920
ball,sea,1,1920
ballinger,negro,1,1920
ballinger,tex,1,1920
balrd,william,1,1920
baltimore,nov,1,1920
baltimore,policemen,1,1920
bama,national,1,1920
ban,johnson,1,1920
banner,inscribed,1,1920
banners,contained,1,1920
baptist,church,1,1920
bar,association,1,1920
barbarous,unlawful,1,1920
barnstable,white,1,1920
bartow,sheriff,1,1920
baseball,pugil,1,1920
basic,industries,1,1920
basic,questions,1,1920
bassens,prison,1,1920
battalion,surgeon,1,1920
battallion,called,1,1920
battering,ram,1,1920
battle,front,1,1920
battles,capt,1,1920
bayou,swamp,1,1920
beat,girl,1,1920
beat,united,1,1920
beaten,bennett,1,1920
beaumont,texas,1,1920
bed,1,1,1920
bed,wednesday,1,1920
bee,reporter,1,1920
begging,tour,1,1920
belfast,ireland,1,1920
belgian,french,1,1920
belief,inculcated,1,1920
believed,responsible,1,1920
bell,negro,1,1920
belle,napier,1,1920
ben,jacobs,1,1920
benjamin,hill,1,1920
bennett,committed,1,1920
bennett,jr,1,1920
bennett,reported,1,1920
bennett's,father,1,1920
benton,la,1,1920
ber,64,1,1920
berton,negro,1,1920
bethany,baptist,1,1920
bethton,tennessee,1,1920
bibb,county,1,1920
bill,mitchell,1,1920
bill,reported,1,1920
billy,pew,1,1920
bingham,utah,1,1920
bingham's,crowded,1,1920
bird,negro,1,1920
bird's,body,1,1920
birmingham,age,1,1920
birmingham,ala,1,1920
bish,leads,1,1920
bishop,hawkins,1,1920
bitter,enemy,1,1920
bitterly,cursing,1,1920
bitterly,entrenched,1,1920
bitterly,fought,1,1920
bj,mob,1,1920
black,alike,1,1920
black,bayou,1,1920
black,believes,1,1920
black,bourgeoisie,1,1920
black,brother,1,1920
black,hundred,1,1920
blacker,scale,1,1920
blackets,moves,1,1920
blackjacks,dispersed,1,1920
blame,gov,1,1920
blank,obscurity,1,1920
blood,thirst,1,1920
bloodhounds,sought,1,1920
bloody,pogroms,1,1920
bluffs,ia,1,1920
board,3,1,1920
boasted,civ,1,1920
boastful,remarks,1,1920
body,found,1,1920
body,guard,1,1920
body,lying,1,1920
body,sheriff,1,1920
body,swung,1,1920
boldest,aspect,1,1920
bolshevik,lenders,1,1920
bolsheviki,gaining,1,1920
bondsmen,charging,1,1920
bonfire,built,1,1920
bosses,issued,1,1920
bosses,superintendents,1,1920
bossier,parish,1,1920
boston,chicago,1,1920
boston,jan,1,1920
bourbon,county,1,1920
boxley,18,1,1920
boxley,aged,1,1920
boxley,stat,1,1920
boy,grabbed,1,1920
boy,lynched,1,1920
boy,mimo,1,1920
boyd,ter,1,1920
boyle,district,1,1920
boys,carried,1,1920
boys,plead,1,1920
boys,tuesday,1,1920
bozier,60,1,1920
brandenburg,president,1,1920
brandenburg,son,1,1920
branson,mo,1,1920
brave,policemen,1,1920
breaking,jail,1,1920
breathitt,county,1,1920
brian,rhys,1,1920
bridge,ga,1,1920
brighter,day,1,1920
bring,retorts,1,1920
bringingup,illuminates,1,1920
britain,relinquish,1,1920
british,debt,1,1920
british,flag,1,1920
british,west,1,1920
brookhaven,bear,1,1920
brooklyn,academy,1,1920
brooks,negro,1,1920
brooks,waived,1,1920
brother,ago,1,1920
brother,hyrum,1,1920
brought,dishonor,1,1920
broughton,castle,1,1920
brown,15,1,1920
brown,negro,1,1920
brown's,body,1,1920
brownie,tugles,1,1920
browning,tuggle,1,1920
bruises,cuts,1,1920
brush,piled,1,1920
brushes,restraint,1,1920
brussels,l'echo,1,1920
brutal,barbarous,1,1920
brutal,force,1,1920
brutal,lynching,1,1920
brutal,manner,1,1920
brutal,murder,1,1920
brutal,treat,1,1920
brutally,murdered,1,1920
brutally,persecuted,1,1920
brystol,va,1,1920
bu,united,1,1920
budget,committee,1,1920
buena,ventura,1,1920
buildings,perry,1,1920
built,close,1,1920
built,oil,1,1920
bull,fighting,1,1920
bullet,holes,1,1920
bullet,punctured,1,1920
bullet,wounds,1,1920
bulletins,dealing,1,1920
