...1,filename,sentence,file_id2,newspaper_name,newspaper_state,date,year,month,day,page,edition,mod_id,unnamed_0,file_id,article_id,sn,filepath,url2
112051,19988_0.txt,A Murderer Lynched.- From Wash-,19988_0,Deseret evening news (Great Salt Lake...),Utah,1890-03-17,1890,3,17,seq-1,ed-1,1,11689,19988,0,sn83045555,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19988_0.txt,https://articleextractor.org/pages/19988/uuml_iavaroni_ver01/sn83045555/1890/03/17/ed-1/seq-1/0?user_id=6
112054,19988_1.txt,A Murderer Lynched.,19988_1,Deseret evening news (Great Salt Lake...),Utah,1890-03-17,1890,3,17,seq-1,ed-1,1,11690,19988,1,sn83045555,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19988_1.txt,https://articleextractor.org/pages/19988/uuml_iavaroni_ver01/sn83045555/1890/03/17/ed-1/seq-1/0?user_id=6
112470,20007_0.txt,"HENRY NURRE, a wealthy farmer",20007_0,"Hand County press. (Miller, Dakota ...)",South Dakota,1890-03-20,1890,3,20,seq-2,ed-1,1,10604,20007,0,sn98062948,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/20007_0.txt,https://articleextractor.org/pages/20007/sdhi_imbe_ver01/sn98062948/1890/03/20/ed-1/seq-2/0?user_id=6
112495,20008_0.txt,LYNCHERS SENTENCED.,20008_0,"Iron County register (Ironton, Iron C...)",Missouri,1890-03-20,1890,3,20,seq-6,ed-1,1,6604,20008,0,sn84024283,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/20008_0.txt,https://articleextractor.org/pages/20008/mohi_hobbs_ver01/sn84024283/1890/03/20/ed-1/seq-6/0?user_id=6
112534,20008_1.txt,Sentenced.,20008_1,"Iron County register (Ironton, Iron C...)",Missouri,1890-03-20,1890,3,20,seq-6,ed-1,1,6605,20008,1,sn84024283,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/20008_1.txt,https://articleextractor.org/pages/20008/mohi_hobbs_ver01/sn84024283/1890/03/20/ed-1/seq-6/0?user_id=6
140569,87101_0.txt,Lynehers Sentenced.,87101_0,"The Russellville Democrat (Russellville, A...)",Arkansas,1890-03-20,1890,3,20,seq-1,ed-1,1,646,87101,0,sn84023017,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87101_0.txt,https://articleextractor.org/pages/87101/arhi_igglybuff_ver01/sn84023017/1890/03/20/ed-1/seq-1/0?user_id=6
117752,86123_0.txt,FARMERS LYNCH A CHEAT.,86123_0,"The morning news (Savannah, Ga.)",Georgia,1890-03-21,1890,3,21,seq-2,ed-1,2,2619,86123,0,sn86063034,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86123_0.txt,https://articleextractor.org/pages/86123/gu_columbo_ver02/sn86063034/1890/03/21/ed-1/seq-2/0?user_id=6
111950,19985_0.txt,THE BARNWELL LYNCHING.,19985_0,"Daily tobacco leaf-chronicle. (Clarksville, Te...)",Tennessee,1890-03-22,1890,3,22,seq-2,ed-1,1,11126,19985,0,sn88061072,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19985_0.txt,https://articleextractor.org/pages/19985/tu_kay_ver01/sn88061072/1890/03/22/ed-1/seq-2/0?user_id=6
136552,86964_0.txt,"Robert Mosely, colored, was lynched",86964_0,"The Cheyenne daily leader (Cheyenne, Wyo.) 1887-1895",Wyoming,1890-03-22,1890,3,22,seq-1,ed-1,1,13606,86964,0,sn86072173,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86964_0.txt,https://articleextractor.org/pages/86964/wyu_calpet_ver02/sn86072173/1890/03/22/ed-1/seq-1/0?user_id=6
136555,86964_1.txt,"Prince Saunders, colored, was hanged",86964_1,"The Cheyenne daily leader (Cheyenne, Wyo.) 1887-1895",Wyoming,1890-03-22,1890,3,22,seq-1,ed-1,1,13607,86964,1,sn86072173,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86964_1.txt,https://articleextractor.org/pages/86964/wyu_calpet_ver02/sn86072173/1890/03/22/ed-1/seq-1/0?user_id=6
136558,86964_2.txt,"Edmond Nicholas, a negro 18 years of",86964_2,"The Cheyenne daily leader (Cheyenne, Wyo.) 1887-1895",Wyoming,1890-03-22,1890,3,22,seq-1,ed-1,1,13608,86964,2,sn86072173,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86964_2.txt,https://articleextractor.org/pages/86964/wyu_calpet_ver02/sn86072173/1890/03/22/ed-1/seq-1/0?user_id=6
112177,19992_0.txt,Defective Page,19992_0,"The Appeal (Saint Paul, Min...)",Illinois,1890-03-29,1890,3,29,seq-2,ed-1,1,5832,19992,0,sn83016810,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19992_0.txt,https://articleextractor.org/pages/19992/mnhi_effie_ver01/sn83016810/1890/03/29/ed-1/seq-2/0?user_id=6
136725,86970_0.txt,The Sensation of Hanging.,86970_0,"The Cheyenne daily leader (Cheyenne, Wyo.) 1887-1895",Wyoming,1890-04-05,1890,4,5,seq-2,ed-1,1,13609,86970,0,sn86072173,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86970_0.txt,https://articleextractor.org/pages/86970/wyu_calpet_ver02/sn86072173/1890/04/05/ed-1/seq-2/0?user_id=6
29718,9694_0.txt,Negro Lynched on Suspicion.,9694_0,"The Big Sandy news (Louisa, Ky.)",Kentucky,1890-04-14,1890,4,14,seq-1,ed-1,1,4834,9694,0,sn83004226,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/9694_0.txt,https://articleextractor.org/pages/9694/kyu_flamingo_ver01/sn83004226/1890/04/14/ed-1/seq-1/0?user_id=6
29728,9694_1.txt,"San Bernardino, Cal, Jesus Feun.",9694_1,"The Big Sandy news (Louisa, Ky.)",Kentucky,1890-04-14,1890,4,14,seq-1,ed-1,1,4835,9694,1,sn83004226,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/9694_1.txt,https://articleextractor.org/pages/9694/kyu_flamingo_ver01/sn83004226/1890/04/14/ed-1/seq-1/0?user_id=6
10007,8479_0.txt,NEGROES on the 16th lynched Samuel,8479_0,NA,South Dakota,1890-04-24,1890,4,24,seq-2,ed-1,1,10605,8479,0,sn98062948,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/8479_0.txt,https://articleextractor.org/pages/8479/sdhi_imbe_ver01/sn98062948/1890/04/24/ed-1/seq-2/0?user_id=6
10010,8479_1.txt,"NEAR Jackson, Miss, the house and",8479_1,NA,South Dakota,1890-04-24,1890,4,24,seq-2,ed-1,1,10606,8479,1,sn98062948,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/8479_1.txt,https://articleextractor.org/pages/8479/sdhi_imbe_ver01/sn98062948/1890/04/24/ed-1/seq-2/0?user_id=6
33118,9843_0.txt,A Murderer Lynched.,9843_0,"Macon beacon (Macon, Miss.)",Mississippi,1890-05-17,1890,5,17,seq-1,ed-1,2,6791,9843,0,sn83016943,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/9843_0.txt,https://articleextractor.org/pages/9843/msar_applejack_ver01/sn83016943/1890/05/17/ed-1/seq-1/0?user_id=6
111966,19987_0.txt,"COLUMBIA, S. C. May 5, -Willie",19987_0,"Richmond planet (Richmond, Va.)",Virginia,1890-05-17,1890,5,17,seq-2,ed-1,1,12205,19987,0,sn84025841,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19987_0.txt,https://articleextractor.org/pages/19987/vi_yes_ver01/sn84025841/1890/05/17/ed-1/seq-2/0?user_id=6
111998,19987_1.txt,It seems that a white girl by the,19987_1,"Richmond planet (Richmond, Va.)",Virginia,1890-05-17,1890,5,17,seq-2,ed-1,1,12206,19987,1,sn84025841,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19987_1.txt,https://articleextractor.org/pages/19987/vi_yes_ver01/sn84025841/1890/05/17/ed-1/seq-2/0?user_id=6
112017,19987_2.txt,case are becoming more involved. W.,19987_2,"Richmond planet (Richmond, Va.)",Virginia,1890-05-17,1890,5,17,seq-2,ed-1,1,12208,19987,2,sn84025841,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19987_2.txt,https://articleextractor.org/pages/19987/vi_yes_ver01/sn84025841/1890/05/17/ed-1/seq-2/0?user_id=6
112038,19987_3.txt,O'Brien says that he sent the messenger,19987_3,"Richmond planet (Richmond, Va.)",Virginia,1890-05-17,1890,5,17,seq-2,ed-1,1,12209,19987,3,sn84025841,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19987_3.txt,https://articleextractor.org/pages/19987/vi_yes_ver01/sn84025841/1890/05/17/ed-1/seq-2/0?user_id=6
37486,14367_0.txt,"At Columbus, Mississippi, yesterday",14367_0,"Daily Republican ([Wilmington, De...)",Delaware,1890-05-22,1890,5,22,seq-1,ed-1,1,1855,14367,0,sn84038114,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/14367_0.txt,https://articleextractor.org/pages/14367/deu_episky_ver01/sn84038114/1890/05/22/ed-1/seq-1/0?user_id=6
112557,20011_0.txt,LYNCHING SUSPECTED.,20011_0,"The morning news (Savannah, Ga.)",Georgia,1890-06-05,1890,6,5,seq-2,ed-1,1,2620,20011,0,sn86063034,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/20011_0.txt,https://articleextractor.org/pages/20011/gu_columbo_ver02/sn86063034/1890/06/05/ed-1/seq-2/0?user_id=6
104112,19663_0.txt,JOE PARENT,19663_0,"Griggs courier. (Cooperstown, Gr...)",North Dakota,1890-06-20,1890,6,20,seq-2,ed-1,1,8590,19663,0,sn88076998,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19663_0.txt,https://articleextractor.org/pages/19663/ndhi_dysprosium_ver01/sn88076998/1890/06/20/ed-1/seq-2/0?user_id=6
111782,19977_0.txt,""" It was over in the Mariposa Gulch, in",19977_0,"Evening capital. (Annapolis, Md.)",Maryland,1890-07-02,1890,7,2,seq-1,ed-1,1,5206,19977,0,sn88065721,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19977_0.txt,https://articleextractor.org/pages/19977/mdu_galena_ver02/sn88065721/1890/07/02/ed-1/seq-1/0?user_id=6
111961,19986_0.txt,A Negro Rapist Lynched.,19986_0,The Salt Lake herald (Salt Lake City ...),Utah,1890-07-19,1890,7,19,seq-5,ed-1,1,11599,19986,0,sn85058130,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19986_0.txt,https://articleextractor.org/pages/19986/uuml_anderson_ver01/sn85058130/1890/07/19/ed-1/seq-5/0?user_id=6
9966,8474_0.txt,A TOUGH character shot and killed a,8474_0,"The Manitowoc pilot (Manitowoc, Wis.)",Wisconsin,1890-07-31,1890,7,31,seq-2,ed-1,1,13191,8474,0,sn85033139,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/8474_0.txt,https://articleextractor.org/pages/8474/whi_grace_ver01/sn85033139/1890/07/31/ed-1/seq-2/0?user_id=6
140953,87130_0.txt,her at her room in the hotel.,87130_0,"The Telegraph-courier (Kenosha, Wis.)",Wisconsin,1890-08-07,1890,8,7,seq-6,ed-1,1,13130,87130,0,sn85040310,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87130_0.txt,https://articleextractor.org/pages/87130/whi_engledinger_ver02/sn85040310/1890/08/07/ed-1/seq-6/0?user_id=6
8822,8451_0.txt,A COWARDLY MURDER,8451_0,The Salt Lake herald (Salt Lake City ...),Utah,1890-08-16,1890,8,16,seq-1,ed-1,1,11600,8451,0,sn85058130,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/8451_0.txt,https://articleextractor.org/pages/8451/uuml_anderson_ver01/sn85058130/1890/08/16/ed-1/seq-1/0?user_id=6
2774,8245_0.txt,OVER WILD BILL'S GRAVE.,8245_0,"The Wichita daily eagle (Wichita, Kan.)",Kansas,1890-09-04,1890,9,4,seq-2,ed-1,1,4411,8245,0,sn82014635,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/8245_0.txt,https://articleextractor.org/pages/8245/khi_ingalls_ver02/sn82014635/1890/09/04/ed-1/seq-2/0?user_id=6
2840,8245_1.txt,HIS PLEAS FOR LIFE UNAVAILING.,8245_1,"The Wichita daily eagle (Wichita, Kan.)",Kansas,1890-09-04,1890,9,4,seq-2,ed-1,1,4413,8245,1,sn82014635,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/8245_1.txt,https://articleextractor.org/pages/8245/khi_ingalls_ver02/sn82014635/1890/09/04/ed-1/seq-2/0?user_id=6
1089,8188_0.txt,TWO FOUL MURDERS!,8188_0,"The intelligencer (Lexington, Mo.)",Missouri,1890-09-06,1890,9,6,seq-3,ed-1,1,6472,8188,0,sn93060412,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/8188_0.txt,https://articleextractor.org/pages/8188/mohi_eeyore_ver01/sn93060412/1890/09/06/ed-1/seq-3/0?user_id=6
137687,87000_0.txt,Thomas Woodward was taken from,87000_0,"Huntsville gazette (Huntsville, Ala...)",Alabama,1890-09-06,1890,9,6,seq-2,ed-1,1,903,87000,0,sn84020151,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87000_0.txt,https://articleextractor.org/pages/87000/au_inman_ver01/sn84020151/1890/09/06/ed-1/seq-2/0?user_id=6
112466,20006_0.txt,"ERNEST HUMPHREYS, a negro who had",20006_0,"The Brookhaven leader (Brookhaven, Mis...)",Mississippi,1890-10-09,1890,10,9,seq-1,ed-1,1,6772,20006,0,sn86074058,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/20006_0.txt,https://articleextractor.org/pages/20006/msar_agate_ver01/sn86074058/1890/10/09/ed-1/seq-1/0?user_id=6
112545,20009_0.txt,Negro Incendiary Lynched.,20009_0,"The morning news (Savannah, Ga.)",Georgia,1890-10-13,1890,10,13,seq-1,ed-1,1,2621,20009,0,sn86063034,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/20009_0.txt,https://articleextractor.org/pages/20009/gu_columbo_ver02/sn86063034/1890/10/13/ed-1/seq-1/0?user_id=6
111874,19982_0.txt,The assassination of Mayor G. W.,19982_0,"The Grenada sentinel (Grenada, Miss.)",Mississippi,1890-10-18,1890,10,18,seq-5,ed-1,1,6979,19982,0,sn85034375,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19982_0.txt,https://articleextractor.org/pages/19982/msar_eyelet_ver02/sn85034375/1890/10/18/ed-1/seq-5/0?user_id=6
150563,87523_0.txt,A RAPIST LYNCHED.,87523_0,"The morning news (Savannah, Ga.)",Georgia,1890-10-19,1890,10,19,seq-2,ed-1,1,2622,87523,0,sn86063034,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87523_0.txt,https://articleextractor.org/pages/87523/gu_columbo_ver02/sn86063034/1890/10/19/ed-1/seq-2/0?user_id=6
2239,8222_0.txt,some members of the diplomatic corps,8222_0,Los Angeles herald (Los Angeles [Calif.]) 1890-1893,California,1890-11-01,1890,11,1,seq-2,ed-1,2,1706,8222,0,sn84025968,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/8222_0.txt,https://articleextractor.org/pages/8222/curiv_lovelock_ver01/sn84025968/1890/11/01/ed-1/seq-2/0?user_id=6
112095,19990_0.txt,ier was detailed to go to the county jail,19990_0,"The Black Hills union (Rapid City, Pen...)",South Dakota,1890-11-06,1890,11,6,seq-3,ed-1,1,10629,19990,0,sn97065832,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19990_0.txt,https://articleextractor.org/pages/19990/sdhi_jayhawk_ver01/sn97065832/1890/11/06/ed-1/seq-3/0?user_id=6
112108,19990_1.txt,Murderer Would Have Been Lynched,19990_1,"The Black Hills union (Rapid City, Pen...)",South Dakota,1890-11-06,1890,11,6,seq-3,ed-1,1,10625,19990,1,sn97065832,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19990_1.txt,https://articleextractor.org/pages/19990/sdhi_jayhawk_ver01/sn97065832/1890/11/06/ed-1/seq-3/0?user_id=6
112356,20003_0.txt,Lynched a Negro.,20003_0,The sun (New York [N.Y.]) 1833-1916,New York,1890-11-18,1890,11,18,seq-2,ed-1,1,9092,20003,0,sn83030272,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/20003_0.txt,https://articleextractor.org/pages/20003/nn_dante_ver01/sn83030272/1890/11/18/ed-1/seq-2/0?user_id=6
112332,20002_0.txt,IMMEDIATELY LYNCHED.,20002_0,"Spokane Falls review (Spokane Falls, ...)",Washington,1890-12-11,1890,12,11,seq-9,ed-1,1,12655,20002,0,sn86072021,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/20002_0.txt,https://articleextractor.org/pages/20002/wa_bittern_ver01/sn86072021/1890/12/11/ed-1/seq-9/0?user_id=6
113650,20067_0.txt,HENRY JOHNSON( colored) was lynched,20067_0,"The state republican. (Jefferson City,...)",Missouri,1890-12-11,1890,12,11,seq-1,ed-1,1,6444,20067,0,sn90061576,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/20067_0.txt,https://articleextractor.org/pages/20067/mohi_eadweard_ver01/sn90061576/1890/12/11/ed-1/seq-1/0?user_id=6
113471,20056_0.txt,A Ravisher Lynched.,20056_0,"The morning news (Savannah, Ga.)",Georgia,1891-01-02,1891,1,2,seq-1,ed-1,1,2623,20056,0,sn86063034,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/20056_0.txt,https://articleextractor.org/pages/20056/gu_columbo_ver02/sn86063034/1891/01/02/ed-1/seq-1/0?user_id=6
136769,86971_0.txt,A Short Shrift.,86971_0,"The Cheyenne daily leader (Cheyenne, Wyo.) 1887-1895",Wyoming,1891-01-04,1891,1,4,seq-1,ed-1,1,13610,86971,0,sn86072173,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86971_0.txt,https://articleextractor.org/pages/86971/wyu_calpet_ver02/sn86072173/1891/01/04/ed-1/seq-1/0?user_id=6
21916,8835_0.txt,"AT Chilton, Tex., Charles Beale, a",8835_0,"River Falls journal (River Falls, Pi...)",Wisconsin,1891-01-08,1891,1,8,seq-2,ed-1,1,13159,8835,0,sn85033255,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/8835_0.txt,https://articleextractor.org/pages/8835/whi_galky_ver01/sn85033255/1891/01/08/ed-1/seq-2/0?user_id=6
21921,8835_1.txt,THERE were 102 legal executions in,8835_1,"River Falls journal (River Falls, Pi...)",Wisconsin,1891-01-08,1891,1,8,seq-2,ed-1,1,13160,8835,1,sn85033255,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/8835_1.txt,https://articleextractor.org/pages/8835/whi_galky_ver01/sn85033255/1891/01/08/ed-1/seq-2/0?user_id=6
18443,8740_0.txt,SENSATIONS AT DEATH.,8740_0,"The Forrest City times (Forrest City, A...)",Arkansas,1891-01-23,1891,1,23,seq-7,ed-1,1,444,8740,0,sn84022960,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/8740_0.txt,https://articleextractor.org/pages/8740/arhi_bulbasaur_ver01/sn84022960/1891/01/23/ed-1/seq-7/0?user_id=6
136819,86972_0.txt,Judge Lynch in Missouri.,86972_0,"The Cheyenne daily leader (Cheyenne, Wyo.) 1887-1895",Wyoming,1891-01-23,1891,1,23,seq-1,ed-1,1,13612,86972,0,sn86072173,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86972_0.txt,https://articleextractor.org/pages/86972/wyu_calpet_ver02/sn86072173/1891/01/23/ed-1/seq-1/0?user_id=6
136878,86973_0.txt,Barn- Burner Lynched.,86973_0,"The Cheyenne daily leader (Cheyenne, Wyo.) 1887-1895",Wyoming,1891-02-17,1891,2,17,seq-1,ed-1,1,13613,86973,0,sn86072173,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86973_0.txt,https://articleextractor.org/pages/86973/wyu_calpet_ver02/sn86072173/1891/02/17/ed-1/seq-1/0?user_id=6
139139,87057_0.txt,The Latest London Horror.,87057_0,"Arizona republican (Phoenix, Ariz.)",Arizona,1891-02-17,1891,2,17,seq-1,ed-1,1,1021,87057,0,sn84020558,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87057_0.txt,https://articleextractor.org/pages/87057/az_coyote_ver01/sn84020558/1891/02/17/ed-1/seq-1/0?user_id=6
136916,86974_0.txt,Want to L ch the Ripper.,86974_0,"The Cheyenne daily leader (Cheyenne, Wyo.) 1887-1895",Wyoming,1891-02-19,1891,2,19,seq-1,ed-1,1,13614,86974,0,sn86072173,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86974_0.txt,https://articleextractor.org/pages/86974/wyu_calpet_ver02/sn86072173/1891/02/19/ed-1/seq-1/0?user_id=6
136987,86974_1.txt,Lynched.,86974_1,"The Cheyenne daily leader (Cheyenne, Wyo.) 1887-1895",Wyoming,1891-02-19,1891,2,19,seq-1,ed-1,1,13615,86974,1,sn86072173,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86974_1.txt,https://articleextractor.org/pages/86974/wyu_calpet_ver02/sn86072173/1891/02/19/ed-1/seq-1/0?user_id=6
108975,19881_0.txt,ted.,19881_0,"Brenham weekly banner (Brenham, Tex.)",Texas,1891-02-26,1891,2,26,seq-8,ed-1,1,11176,19881,0,sn86089443,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19881_0.txt,https://articleextractor.org/pages/19881/txdn_argentina_ver01/sn86089443/1891/02/26/ed-1/seq-8/0?user_id=6
137676,86999_0.txt,A Mississippi Murderer Lynched.,86999_0,"Huntsville gazette (Huntsville, Ala...)",Alabama,1891-03-07,1891,3,7,seq-1,ed-1,1,904,86999,0,sn84020151,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86999_0.txt,https://articleextractor.org/pages/86999/au_inman_ver01/sn84020151/1891/03/07/ed-1/seq-1/0?user_id=6
